unitid,effylev,lstudy,"xfyrac01",fyrace01,"xfyrac02",fyrace02,"xfyrac03",fyrace03,"xfyrac04",fyrace04,"xfyrac05",fyrace05,"xfyrac06",fyrace06,"xfyrac07",fyrace07,"xfyrac08",fyrace08,"xfyrac09",fyrace09,"xfyrac10",fyrace10,"xfyrac11",fyrace11,"xfyrac12",fyrace12,"xfyrac13",fyrace13,"xfyrac14",fyrace14,"xfyrac15",fyrace15,"xfyrac16",fyrace16,"xfyrac17",fyrace17,"xfyrac18",fyrace18,"xfyrac19",fyrace19,"xfyrac20",fyrace20,"xfyrac21",fyrace21,"xfyrac22",fyrace22,"xfyrac23",fyrace23,"xfyrac24",fyrace24
"152275","2","1",10,"0",10,"0",10,"3",10,"63",10,"0",10,"0",10,"0",10,"6",10,"1",10,"12",10,"11",10,"227",10,"0",10,"0",10,"15",10,"308",13,"0",10,"66",13,"0",10,"6",10,"13",10,"238",13,"0",10,"323"
"152309","1","999",13,"0",13,"0",10,"2",10,"16",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",10,"1",10,"73",13,"0",13,"0",10,"4",10,"90",13,"0",10,"18",13,"0",10,"1",10,"1",10,"74",13,"0",10,"94"
"152309","2","1",10,"0",10,"0",10,"2",10,"16",10,"0",10,"0",10,"0",10,"1",10,"1",10,"0",10,"1",10,"73",10,"0",10,"0",10,"4",10,"90",13,"0",10,"18",13,"0",10,"1",10,"1",10,"74",13,"0",10,"94"
"152318","1","999",10,"53",10,"11",10,"14",10,"7",10,"1",13,"0",10,"40",10,"8",10,"12",10,"6",10,"1337",10,"285",10,"19",13,"0",10,"1476",10,"317",10,"64",10,"21",10,"1",10,"48",10,"18",10,"1622",10,"19",10,"1793"
"152318","2","1",10,"18",10,"2",10,"13",10,"7",10,"1",10,"0",10,"34",10,"8",10,"12",10,"6",10,"1209",10,"270",10,"0",10,"0",10,"1287",10,"293",10,"20",10,"20",10,"1",10,"42",10,"18",10,"1479",13,"0",10,"1580"
"152318","4","3",10,"35",10,"9",10,"1",10,"0",10,"0",10,"0",10,"6",10,"0",10,"0",10,"0",10,"128",10,"15",10,"19",10,"0",10,"189",10,"24",10,"44",10,"1",13,"0",10,"6",13,"0",10,"143",10,"19",10,"213"
"152327","1","999",13,"0",13,"0",13,"0",10,"17",13,"0",13,"0",10,"1",13,"0",13,"0",10,"1",13,"0",10,"97",13,"0",13,"0",10,"1",10,"115",13,"0",10,"17",13,"0",10,"1",10,"1",10,"97",13,"0",10,"116"
"152327","2","1",13,"0",13,"0",13,"0",10,"17",13,"0",13,"0",10,"1",13,"0",13,"0",10,"1",13,"0",10,"97",13,"0",13,"0",10,"1",10,"115",13,"0",10,"17",13,"0",10,"1",10,"1",10,"97",13,"0",10,"116"
"152336","1","999",10,"7",10,"1",10,"52",10,"55",10,"2",10,"3",10,"5",10,"6",10,"12",10,"20",10,"394",10,"1004",10,"128",10,"261",10,"600",10,"1350",10,"8",10,"107",10,"5",10,"11",10,"32",10,"1398",10,"389",10,"1950"
"152336","2","1",10,"4",10,"0",10,"48",10,"46",10,"2",10,"2",10,"4",10,"5",10,"11",10,"20",10,"331",10,"815",10,"118",10,"226",10,"518",10,"1114",10,"4",10,"94",10,"4",10,"9",10,"31",10,"1146",10,"344",10,"1632"
"152336","4","3",10,"3",10,"1",10,"4",10,"9",10,"0",10,"1",10,"1",10,"1",10,"1",10,"0",10,"63",10,"189",10,"10",10,"35",10,"82",10,"236",10,"4",10,"13",10,"1",10,"2",10,"1",10,"252",10,"45",10,"318"
"152363","1","999",10,"5",10,"2",10,"36",10,"4",10,"2",13,"0",10,"3",10,"1",10,"12",10,"23",10,"388",10,"532",10,"6",10,"3",10,"452",10,"565",10,"7",10,"40",10,"2",10,"4",10,"35",10,"920",10,"9",10,"1017"
"152363","2","1",10,"5",10,"2",10,"36",10,"4",10,"2",10,"0",10,"3",10,"1",10,"12",10,"23",10,"372",10,"519",10,"6",10,"3",10,"436",10,"552",10,"7",10,"40",10,"2",10,"4",10,"35",10,"891",10,"9",10,"988"
"152363","4","3",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"16",10,"13",13,"0",13,"0",10,"16",10,"13",13,"0",13,"0",13,"0",13,"0",13,"0",10,"29",13,"0",10,"29"
"152381","1","999",13,"0",10,"3",10,"4",10,"36",13,"0",10,"16",13,"0",10,"8",13,"0",10,"16",10,"19",10,"1474",13,"0",10,"31",10,"23",10,"1584",10,"3",10,"40",10,"16",10,"8",10,"16",10,"1493",10,"31",10,"1607"
"152381","2","1",13,"0",10,"3",10,"4",10,"36",13,"0",10,"16",13,"0",10,"8",13,"0",10,"15",10,"4",10,"1373",13,"0",10,"31",10,"8",10,"1482",10,"3",10,"40",10,"16",10,"8",10,"15",10,"1377",10,"31",10,"1490"
"152381","4","3",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"15",10,"101",13,"0",13,"0",10,"15",10,"102",13,"0",13,"0",13,"0",13,"0",10,"1",10,"116",13,"0",10,"117"
"152390","1","999",13,"0",10,"9",10,"3",10,"18",13,"0",10,"6",10,"1",10,"28",10,"1",10,"75",10,"50",10,"1538",10,"1",13,"0",10,"56",10,"1674",10,"9",10,"21",10,"6",10,"29",10,"76",10,"1588",10,"1",10,"1730"
"152390","2","1",10,"0",10,"9",10,"1",10,"18",10,"0",10,"5",10,"0",10,"28",10,"0",10,"74",10,"1",10,"1431",10,"0",10,"0",10,"2",10,"1565",10,"9",10,"19",10,"5",10,"28",10,"74",10,"1432",13,"0",10,"1567"
"152390","4","3",10,"0",10,"0",10,"2",10,"0",10,"0",10,"1",10,"1",13,"0",10,"1",10,"1",10,"49",10,"107",10,"1",10,"0",10,"54",10,"109",13,"0",10,"2",10,"1",10,"1",10,"2",10,"156",10,"1",10,"163"
"152415","1","999",13,"0",13,"0",10,"14",10,"139",13,"0",10,"3",10,"1",13,"0",10,"8",10,"75",10,"14",10,"129",13,"0",10,"4",10,"37",10,"350",13,"0",10,"153",10,"3",10,"1",10,"83",10,"143",10,"4",10,"387"
"152415","2","1",10,"0",10,"0",10,"14",10,"139",10,"0",10,"3",10,"1",10,"0",10,"8",10,"75",10,"14",10,"129",10,"0",10,"4",10,"37",10,"350",13,"0",10,"153",10,"3",10,"1",10,"83",10,"143",10,"4",10,"387"
"152424","1","999",13,"0",13,"0",10,"26",10,"99",10,"2",10,"1",10,"1",13,"0",10,"16",10,"34",10,"108",10,"312",13,"0",13,"0",10,"153",10,"446",13,"0",10,"125",10,"3",10,"1",10,"50",10,"420",13,"0",10,"599"
"152424","2","1",10,"0",10,"0",10,"26",10,"99",10,"2",10,"1",10,"1",10,"0",10,"16",10,"34",10,"108",10,"312",10,"0",10,"0",10,"153",10,"446",13,"0",10,"125",10,"3",10,"1",10,"50",10,"420",13,"0",10,"599"
"152451","1","999",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"2",13,"0",10,"7",13,"0",10,"117",10,"36",13,"0",13,"0",10,"130",10,"36",13,"0",10,"4",13,"0",10,"2",10,"7",10,"153",13,"0",10,"166"
"152451","3","2",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"2",13,"0",10,"7",13,"0",10,"80",13,"0",13,"0",13,"0",10,"93",13,"0",13,"0",10,"4",13,"0",10,"2",10,"7",10,"80",13,"0",10,"93"
"152451","4","3",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"37",10,"36",13,"0",13,"0",10,"37",10,"36",13,"0",13,"0",13,"0",13,"0",13,"0",10,"73",13,"0",10,"73"
"152497","1","999",13,"0",13,"0",13,"0",10,"3",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",10,"8",10,"110",13,"0",13,"0",10,"8",10,"114",13,"0",10,"3",10,"1",13,"0",13,"0",10,"118",13,"0",10,"122"
"152497","2","1",10,"0",10,"0",10,"0",10,"3",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"8",10,"110",10,"0",10,"0",10,"8",10,"114",13,"0",10,"3",10,"1",13,"0",13,"0",10,"118",13,"0",10,"122"
"152530","1","999",10,"17",10,"17",10,"10",10,"12",10,"5",10,"4",10,"11",10,"15",10,"12",10,"15",10,"864",10,"942",10,"8",10,"15",10,"927",10,"1020",10,"34",10,"22",10,"9",10,"26",10,"27",10,"1806",10,"23",10,"1947"
"152530","2","1",10,"17",10,"17",10,"10",10,"12",10,"5",10,"4",10,"11",10,"15",10,"12",10,"15",10,"864",10,"942",10,"8",10,"15",10,"927",10,"1020",10,"34",10,"22",10,"9",10,"26",10,"27",10,"1806",10,"23",10,"1947"
"152567","1","999",10,"45",10,"12",10,"26",10,"4",10,"1",10,"3",10,"7",10,"2",10,"4",10,"3",10,"753",10,"437",10,"55",10,"25",10,"891",10,"486",10,"57",10,"30",10,"4",10,"9",10,"7",10,"1190",10,"80",10,"1377"
"152567","2","1",10,"45",10,"12",10,"26",10,"4",10,"1",10,"3",10,"7",10,"2",10,"4",10,"3",10,"753",10,"437",10,"55",10,"25",10,"891",10,"486",10,"57",10,"30",10,"4",10,"9",10,"7",10,"1190",10,"80",10,"1377"
"152600","1","999",10,"124",10,"30",10,"57",10,"61",10,"5",10,"8",10,"32",10,"43",10,"41",10,"54",10,"1464",10,"1827",10,"35",10,"67",10,"1758",10,"2090",10,"154",10,"118",10,"13",10,"75",10,"95",10,"3291",10,"102",10,"3848"
"152600","2","1",10,"109",10,"26",10,"43",10,"44",10,"5",10,"8",10,"27",10,"28",10,"35",10,"45",10,"1167",10,"1423",10,"28",10,"51",10,"1414",10,"1625",10,"135",10,"87",10,"13",10,"55",10,"80",10,"2590",10,"79",10,"3039"
"152600","3","2",10,"8",10,"0",10,"12",10,"10",10,"0",10,"0",10,"4",10,"10",10,"4",10,"4",10,"225",10,"191",13,"0",10,"0",10,"253",10,"215",10,"8",10,"22",13,"0",10,"14",10,"8",10,"416",13,"0",10,"468"
"152600","4","3",10,"7",10,"4",10,"2",10,"7",10,"0",10,"0",10,"1",10,"5",10,"2",10,"5",10,"72",10,"213",10,"7",10,"16",10,"91",10,"250",10,"11",10,"9",13,"0",10,"6",10,"7",10,"285",10,"23",10,"341"
"152628","1","999",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"117",13,"0",13,"0",10,"3",10,"117",13,"0",13,"0",13,"0",13,"0",13,"0",10,"120",13,"0",10,"120"
"152628","2","1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"117",13,"0",13,"0",10,"3",10,"117",13,"0",13,"0",13,"0",13,"0",13,"0",10,"120",13,"0",10,"120"
"152637","1","999",10,"107",10,"47",10,"748",10,"401",10,"25",10,"15",10,"131",10,"64",10,"285",10,"116",10,"7852",10,"5115",10,"253",10,"206",10,"9401",10,"5964",10,"154",10,"1149",10,"40",10,"195",10,"401",10,"12967",10,"459",10,"15365"
"152637","2","1",10,"107",10,"47",10,"748",10,"401",10,"25",10,"15",10,"131",10,"64",10,"285",10,"116",10,"7852",10,"5115",10,"253",10,"206",10,"9401",10,"5964",10,"154",10,"1149",10,"40",10,"195",10,"401",10,"12967",10,"459",10,"15365"
"152673","1","999",10,"30",13,"0",10,"56",13,"0",10,"2",13,"0",10,"22",13,"0",10,"44",13,"0",10,"677",13,"0",10,"11",13,"0",10,"842",13,"0",10,"30",10,"56",10,"2",10,"22",10,"44",10,"677",10,"11",10,"842"
"152673","2","1",10,"30",10,"0",10,"56",10,"0",10,"2",10,"0",10,"22",10,"0",10,"44",10,"0",10,"677",10,"0",10,"11",10,"0",10,"842",10,"0",10,"30",10,"56",10,"2",10,"22",10,"44",10,"677",10,"11",10,"842"
"152798","1","999",13,"0",13,"0",13,"0",10,"8",10,"1",10,"2",13,"0",13,"0",13,"0",10,"3",10,"14",10,"277",13,"0",13,"0",10,"15",10,"290",13,"0",10,"8",10,"3",13,"0",10,"3",10,"291",13,"0",10,"305"
"152798","2","1",13,"0",13,"0",13,"0",10,"4",13,"0",10,"1",13,"0",13,"0",13,"0",10,"3",10,"13",10,"245",13,"0",13,"0",10,"13",10,"253",13,"0",10,"4",10,"1",13,"0",10,"3",10,"258",13,"0",10,"266"
"152798","4","3",13,"0",13,"0",13,"0",10,"4",10,"1",10,"1",13,"0",13,"0",13,"0",13,"0",10,"1",10,"32",13,"0",13,"0",10,"2",10,"37",13,"0",10,"4",10,"2",13,"0",13,"0",10,"33",13,"0",10,"39"
"152822","1","999",13,"0",13,"0",10,"7",10,"11",10,"2",10,"2",10,"15",10,"18",10,"8",10,"8",10,"347",10,"687",10,"1",10,"1",10,"380",10,"727",13,"0",10,"18",10,"4",10,"33",10,"16",10,"1034",10,"2",10,"1107"
"152822","2","1",10,"0",10,"0",10,"7",10,"11",10,"2",10,"2",10,"15",10,"18",10,"8",10,"8",10,"347",10,"687",10,"1",10,"1",10,"380",10,"727",13,"0",10,"18",10,"4",10,"33",10,"16",10,"1034",10,"2",10,"1107"
"152992","1","999",10,"4",10,"3",10,"17",10,"9",10,"3",10,"9",10,"4",10,"12",10,"14",10,"24",10,"332",10,"574",10,"60",10,"97",10,"434",10,"728",10,"7",10,"26",10,"12",10,"16",10,"38",10,"906",10,"157",10,"1162"
"152992","2","1",10,"4",10,"3",10,"17",10,"9",10,"3",10,"8",10,"4",10,"12",10,"14",10,"24",10,"327",10,"560",10,"60",10,"97",10,"429",10,"713",10,"7",10,"26",10,"11",10,"16",10,"38",10,"887",10,"157",10,"1142"
"152992","4","3",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"5",10,"14",10,"0",10,"0",10,"5",10,"15",13,"0",13,"0",10,"1",13,"0",13,"0",10,"19",13,"0",10,"20"
"153001","1","999",10,"8",10,"24",10,"12",10,"15",10,"6",10,"10",10,"11",10,"17",10,"8",10,"21",10,"1223",10,"2294",10,"18",10,"31",10,"1286",10,"2412",10,"32",10,"27",10,"16",10,"28",10,"29",10,"3517",10,"49",10,"3698"
"153001","2","1",10,"7",10,"24",10,"12",10,"15",10,"6",10,"10",10,"11",10,"17",10,"8",10,"21",10,"1155",10,"2224",10,"18",10,"31",10,"1217",10,"2342",10,"31",10,"27",10,"16",10,"28",10,"29",10,"3379",10,"49",10,"3559"
"153001","4","3",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"68",10,"70",13,"0",13,"0",10,"69",10,"70",10,"1",13,"0",13,"0",13,"0",13,"0",10,"138",13,"0",10,"139"
"153038","1","999",13,"0",13,"0",10,"1",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"20",13,"0",13,"0",10,"2",10,"22",13,"0",10,"3",13,"0",13,"0",13,"0",10,"21",13,"0",10,"24"
"153038","2","1",13,"0",13,"0",10,"1",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"20",13,"0",13,"0",10,"2",10,"22",13,"0",10,"3",13,"0",13,"0",13,"0",10,"21",13,"0",10,"24"
"153074","1","999",13,"0",13,"0",13,"0",10,"2",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",10,"5",10,"114",13,"0",13,"0",10,"5",10,"117",13,"0",10,"2",10,"1",13,"0",13,"0",10,"119",13,"0",10,"122"
"153074","2","1",13,"0",13,"0",13,"0",10,"2",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",10,"5",10,"114",13,"0",13,"0",10,"5",10,"117",13,"0",10,"2",10,"1",13,"0",13,"0",10,"119",13,"0",10,"122"
"153083","1","999",13,"0",13,"0",10,"1",10,"6",13,"0",10,"1",13,"0",10,"2",13,"0",10,"4",10,"7",10,"127",13,"0",13,"0",10,"8",10,"140",13,"0",10,"7",10,"1",10,"2",10,"4",10,"134",13,"0",10,"148"
"153083","2","1",13,"0",13,"0",10,"1",10,"6",13,"0",10,"1",13,"0",10,"2",13,"0",10,"4",10,"7",10,"127",13,"0",13,"0",10,"8",10,"140",13,"0",10,"7",10,"1",10,"2",10,"4",10,"134",13,"0",10,"148"
"153092","1","999",13,"0",13,"0",10,"3",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"15",13,"0",13,"0",10,"4",10,"16",13,"0",10,"4",13,"0",13,"0",13,"0",10,"16",13,"0",10,"20"
"153092","2","1",13,"0",13,"0",10,"3",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"15",13,"0",13,"0",10,"4",10,"16",13,"0",10,"4",13,"0",13,"0",13,"0",10,"16",13,"0",10,"20"
"153108","1","999",10,"11",10,"17",10,"8",10,"4",10,"1",10,"2",10,"8",10,"9",10,"13",10,"17",10,"649",10,"854",10,"2",10,"6",10,"692",10,"909",10,"28",10,"12",10,"3",10,"17",10,"30",10,"1503",10,"8",10,"1601"
"153108","2","1",10,"11",10,"17",10,"8",10,"4",10,"1",10,"2",10,"8",10,"9",10,"13",10,"17",10,"649",10,"854",10,"2",10,"6",10,"692",10,"909",10,"28",10,"12",10,"3",10,"17",10,"30",10,"1503",10,"8",10,"1601"
"153126","1","999",10,"11",10,"17",10,"4",10,"4",13,"0",10,"3",10,"1",10,"4",10,"21",10,"8",10,"191",10,"455",10,"192",10,"358",10,"420",10,"849",10,"28",10,"8",10,"3",10,"5",10,"29",10,"646",10,"550",10,"1269"
"153126","2","1",10,"10",10,"17",10,"3",10,"4",10,"0",10,"1",10,"1",10,"4",10,"20",10,"7",10,"175",10,"388",10,"171",10,"292",10,"380",10,"713",10,"27",10,"7",10,"1",10,"5",10,"27",10,"563",10,"463",10,"1093"
"153126","4","3",10,"1",10,"0",10,"1",10,"0",10,"0",10,"2",10,"0",10,"0",10,"1",10,"1",10,"16",10,"67",10,"21",10,"66",10,"40",10,"136",10,"1",10,"1",10,"2",13,"0",10,"2",10,"83",10,"87",10,"176"
"153144","1","999",10,"46",10,"30",10,"17",10,"9",13,"0",10,"1",10,"2",10,"10",10,"5",10,"8",10,"524",10,"715",10,"6",10,"4",10,"600",10,"777",10,"76",10,"26",10,"1",10,"12",10,"13",10,"1239",10,"10",10,"1377"
"153144","2","1",10,"46",10,"29",10,"17",10,"9",10,"0",10,"1",10,"2",10,"10",10,"5",10,"8",10,"510",10,"690",10,"6",10,"4",10,"586",10,"751",10,"75",10,"26",10,"1",10,"12",10,"13",10,"1200",10,"10",10,"1337"
"153144","4","3",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"14",10,"25",13,"0",13,"0",10,"14",10,"26",10,"1",13,"0",13,"0",13,"0",13,"0",10,"39",13,"0",10,"40"
"153162","1","999",10,"10",10,"27",10,"11",10,"14",13,"0",10,"4",10,"4",10,"7",10,"11",10,"13",10,"385",10,"492",10,"11",10,"25",10,"432",10,"582",10,"37",10,"25",10,"4",10,"11",10,"24",10,"877",10,"36",10,"1014"
"153162","2","1",10,"10",10,"27",10,"11",10,"14",10,"0",10,"4",10,"4",10,"7",10,"11",10,"13",10,"385",10,"492",10,"11",10,"25",10,"432",10,"582",10,"37",10,"25",10,"4",10,"11",10,"24",10,"877",10,"36",10,"1014"
"153171","1","999",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"1",10,"28",13,"0",13,"0",10,"1",10,"30",13,"0",13,"0",13,"0",13,"0",10,"2",10,"29",13,"0",10,"31"
"153171","2","1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2",10,"1",10,"28",13,"0",13,"0",10,"1",10,"30",13,"0",13,"0",13,"0",13,"0",10,"2",10,"29",13,"0",10,"31"
"153214","1","999",10,"323",10,"222",10,"346",10,"465",10,"27",10,"47",10,"272",10,"364",10,"186",10,"207",10,"7345",10,"10115",10,"385",10,"432",10,"8884",10,"11852",10,"545",10,"811",10,"74",10,"636",10,"393",10,"17460",10,"817",10,"20736"
"153214","2","1",10,"323",10,"222",10,"346",10,"465",10,"27",10,"47",10,"272",10,"364",10,"186",10,"207",10,"7345",10,"10115",10,"385",10,"432",10,"8884",10,"11852",10,"545",10,"811",10,"74",10,"636",10,"393",10,"17460",10,"817",10,"20736"
"153241","1","999",10,"22",13,"0",10,"6",13,"0",13,"0",13,"0",10,"71",13,"0",10,"1",13,"0",10,"2",13,"0",13,"0",13,"0",10,"102",13,"0",10,"22",10,"6",13,"0",10,"71",10,"1",10,"2",13,"0",10,"102"
"153241","2","1",10,"22",13,"0",10,"6",13,"0",13,"0",13,"0",10,"71",13,"0",10,"1",13,"0",10,"2",13,"0",13,"0",13,"0",10,"102",13,"0",10,"22",10,"6",13,"0",10,"71",10,"1",10,"2",13,"0",10,"102"
"153250","1","999",10,"89",10,"111",13,"0",10,"1",13,"0",13,"0",10,"3",10,"3",10,"1",10,"3",10,"553",10,"680",10,"45",10,"16",10,"691",10,"814",10,"200",10,"1",13,"0",10,"6",10,"4",10,"1233",10,"61",10,"1505"
"153250","2","1",10,"87",10,"106",13,"0",10,"1",13,"0",13,"0",10,"3",10,"3",10,"1",10,"3",10,"543",10,"677",13,"0",13,"0",10,"634",10,"790",10,"193",10,"1",13,"0",10,"6",10,"4",10,"1220",13,"0",10,"1424"
"153250","4","3",10,"2",10,"5",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"10",10,"3",10,"45",10,"16",10,"57",10,"24",10,"7",13,"0",13,"0",13,"0",13,"0",10,"13",10,"61",10,"81"
"153269","1","999",10,"147",10,"104",10,"74",10,"99",10,"5",10,"16",10,"64",10,"127",10,"42",10,"74",10,"2157",10,"4865",10,"184",10,"354",10,"2673",10,"5639",10,"251",10,"173",10,"21",10,"191",10,"116",10,"7022",10,"538",10,"8312"
"153269","2","1",10,"114",10,"78",10,"56",10,"65",10,"3",10,"8",10,"55",10,"109",10,"29",10,"36",10,"1079",10,"1804",10,"171",10,"327",10,"1507",10,"2427",10,"192",10,"121",10,"11",10,"164",10,"65",10,"2883",10,"498",10,"3934"
"153269","3","2",10,"4",10,"3",10,"11",10,"6",10,"0",10,"1",10,"2",10,"11",10,"4",10,"4",10,"168",10,"180",10,"13",10,"15",10,"202",10,"220",10,"7",10,"17",10,"1",10,"13",10,"8",10,"348",10,"28",10,"422"
"153269","4","3",10,"29",10,"23",10,"7",10,"28",10,"2",10,"7",10,"7",10,"7",10,"9",10,"34",10,"910",10,"2881",13,"0",10,"12",10,"964",10,"2992",10,"52",10,"35",10,"9",10,"14",10,"43",10,"3791",10,"12",10,"3956"
"153278","1","999",10,"93",10,"28",10,"66",10,"17",10,"8",10,"6",10,"11",10,"4",10,"19",10,"4",10,"525",10,"366",13,"0",13,"0",10,"722",10,"425",10,"121",10,"83",10,"14",10,"15",10,"23",10,"891",13,"0",10,"1147"
"153278","2","1",10,"7",10,"1",10,"64",10,"16",10,"7",10,"4",10,"6",10,"4",10,"19",10,"4",10,"392",10,"276",10,"0",10,"0",10,"495",10,"305",10,"8",10,"80",10,"11",10,"10",10,"23",10,"668",13,"0",10,"800"
"153278","3","2",10,"41",10,"3",10,"1",10,"1",10,"1",10,"2",10,"3",10,"0",10,"0",10,"0",10,"83",10,"53",10,"0",10,"0",10,"129",10,"59",10,"44",10,"2",10,"3",10,"3",13,"0",10,"136",13,"0",10,"188"
"153278","4","3",10,"45",10,"24",10,"1",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"50",10,"37",10,"0",10,"0",10,"98",10,"61",10,"69",10,"1",13,"0",10,"2",13,"0",10,"87",13,"0",10,"159"
"153302","1","999",10,"6",10,"12",10,"2",10,"1",10,"3",10,"1",10,"4",10,"2",10,"1",10,"6",10,"123",10,"124",10,"24",10,"8",10,"163",10,"154",10,"18",10,"3",10,"4",10,"6",10,"7",10,"247",10,"32",10,"317"
"153302","2","1",10,"6",10,"12",10,"2",10,"1",10,"3",10,"1",10,"4",10,"2",10,"1",10,"6",10,"123",10,"124",10,"24",10,"8",10,"163",10,"154",10,"18",10,"3",10,"4",10,"6",10,"7",10,"247",10,"32",10,"317"
"153311","1","999",10,"51",10,"47",10,"160",10,"308",10,"27",10,"48",10,"77",10,"104",10,"177",10,"227",10,"3089",10,"4744",10,"423",10,"508",10,"4004",10,"5986",10,"98",10,"468",10,"75",10,"181",10,"404",10,"7833",10,"931",10,"9990"
"153311","2","1",10,"51",10,"47",10,"160",10,"308",10,"27",10,"48",10,"77",10,"104",10,"177",10,"227",10,"3089",10,"4744",10,"423",10,"508",10,"4004",10,"5986",10,"98",10,"468",10,"75",10,"181",10,"404",10,"7833",10,"931",10,"9990"
"153320","1","999",10,"6",10,"2",13,"0",10,"3",10,"1",13,"0",10,"4",10,"2",10,"5",10,"2",10,"251",10,"255",13,"0",13,"0",10,"267",10,"264",10,"8",10,"3",10,"1",10,"6",10,"7",10,"506",13,"0",10,"531"
"153320","2","1",10,"2",10,"1",13,"0",10,"3",10,"1",10,"0",10,"3",10,"2",10,"3",10,"1",10,"167",10,"219",10,"0",10,"0",10,"176",10,"226",10,"3",10,"3",10,"1",10,"5",10,"4",10,"386",13,"0",10,"402"
"153320","3","2",10,"2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"1",10,"0",10,"19",10,"1",10,"0",10,"0",10,"23",10,"1",10,"2",13,"0",13,"0",10,"1",10,"1",10,"20",13,"0",10,"24"
"153320","4","3",10,"2",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"1",10,"65",10,"35",10,"0",10,"0",10,"68",10,"37",10,"3",13,"0",13,"0",13,"0",10,"2",10,"100",13,"0",10,"105"
"153339","1","999",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",10,"1",10,"12",13,"0",13,"0",10,"1",10,"14",13,"0",13,"0",13,"0",10,"1",10,"1",10,"13",13,"0",10,"15"
"153339","2","1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",10,"1",10,"12",13,"0",13,"0",10,"1",10,"14",13,"0",13,"0",13,"0",10,"1",10,"1",10,"13",13,"0",10,"15"
"153366","1","999",10,"75",10,"30",10,"35",10,"63",10,"12",10,"12",10,"24",10,"35",10,"39",10,"30",10,"534",10,"1694",10,"196",10,"346",10,"915",10,"2210",10,"105",10,"98",10,"24",10,"59",10,"69",10,"2228",10,"542",10,"3125"
"153366","2","1",10,"69",10,"26",10,"33",10,"58",10,"11",10,"11",10,"22",10,"30",10,"36",10,"28",10,"491",10,"1468",10,"176",10,"319",10,"838",10,"1940",10,"95",10,"91",10,"22",10,"52",10,"64",10,"1959",10,"495",10,"2778"
"153366","4","3",10,"6",10,"4",10,"2",10,"5",10,"1",10,"1",10,"2",10,"5",10,"3",10,"2",10,"43",10,"226",10,"20",10,"27",10,"77",10,"270",10,"10",10,"7",10,"2",10,"7",10,"5",10,"269",10,"47",10,"347"
"153375","1","999",10,"14",10,"10",10,"24",10,"42",10,"3",10,"8",10,"8",10,"24",10,"8",10,"9",10,"331",10,"776",10,"209",10,"295",10,"597",10,"1164",10,"24",10,"66",10,"11",10,"32",10,"17",10,"1107",10,"504",10,"1761"
"153375","2","1",10,"14",10,"10",10,"24",10,"42",10,"3",10,"8",10,"8",10,"24",10,"8",10,"9",10,"331",10,"776",10,"209",10,"295",10,"597",10,"1164",10,"24",10,"66",10,"11",10,"32",10,"17",10,"1107",10,"504",10,"1761"
