UNITID,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW
215284,1,999,"R",2991,"R",1633,"R",1358,"R",2,"R",2,"R",0,"R",36,"R",27,"R",9,"R",97,"R",48,"R",49,"R",36,"R",19,"R",17,"R",3,"R",2,"R",1,"R",2656,"R",1442,"R",1214,"R",49,"R",24,"R",25,"R",49,"R",29,"R",20,"R",63,"R",40,"R",23
215284,2,  1,"R",2991,"R",1633,"R",1358,"R",2,"R",2,"R",0,"R",36,"R",27,"R",9,"R",97,"R",48,"R",49,"R",36,"R",19,"R",17,"R",3,"R",2,"R",1,"R",2656,"R",1442,"R",1214,"R",49,"R",24,"R",25,"R",49,"R",29,"R",20,"R",63,"R",40,"R",23
215293,1,999,"R",32228,"R",15454,"R",16774,"R",18,"R",9,"R",9,"R",2402,"R",1104,"R",1298,"R",1584,"R",666,"R",918,"R",982,"R",464,"R",518,"R",14,"R",6,"R",8,"R",21943,"R",10589,"R",11354,"R",826,"R",394,"R",432,"R",1128,"R",497,"R",631,"R",3331,"R",1725,"R",1606
215293,2,  1,"R",20527,"R",10213,"R",10314,"R",10,"R",6,"R",4,"R",1718,"R",785,"R",933,"R",1073,"R",483,"R",590,"R",619,"R",309,"R",310,"R",13,"R",5,"R",8,"R",15386,"R",7828,"R",7558,"R",652,"R",316,"R",336,"R",270,"R",130,"R",140,"R",786,"R",351,"R",435
215293,4,  3,"R",11701,"R",5241,"R",6460,"R",8,"R",3,"R",5,"R",684,"R",319,"R",365,"R",511,"R",183,"R",328,"R",363,"R",155,"R",208,"R",1,"R",1,"R",0,"R",6557,"R",2761,"R",3796,"R",174,"R",78,"R",96,"R",858,"R",367,"R",491,"R",2545,"R",1374,"R",1171
215309,1,999,"R",398,"R",141,"R",257,"R",0,"R",0,"R",0,"R",10,"R",5,"R",5,"R",66,"R",39,"R",27,"R",12,"R",5,"R",7,"R",1,"R",1,"R",0,"R",289,"R",84,"R",205,"R",13,"R",6,"R",7,"R",6,"R",0,"R",6,"R",1,"R",1,"R",0
215309,2,  1,"R",398,"R",141,"R",257,"R",0,"R",0,"R",0,"R",10,"R",5,"R",5,"R",66,"R",39,"R",27,"R",12,"R",5,"R",7,"R",1,"R",1,"R",0,"R",289,"R",84,"R",205,"R",13,"R",6,"R",7,"R",6,"R",0,"R",6,"R",1,"R",1,"R",0
215336,1,999,"R",45,"R",3,"R",42,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",2,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",1,"R",36,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
215336,2,  1,"R",45,"R",3,"R",42,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",2,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",1,"R",36,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
215381,1,999,"R",993,"R",934,"R",59,"R",3,"R",3,"R",0,"R",6,"R",5,"R",1,"R",67,"R",63,"R",4,"R",11,"R",9,"R",2,"R",6,"R",3,"R",3,"R",869,"R",822,"R",47,"R",27,"R",25,"R",2,"R",3,"R",3,"R",0,"R",1,"R",1,"R",0
215381,2,  1,"R",993,"R",934,"R",59,"R",3,"R",3,"R",0,"R",6,"R",5,"R",1,"R",67,"R",63,"R",4,"R",11,"R",9,"R",2,"R",6,"R",3,"R",3,"R",869,"R",822,"R",47,"R",27,"R",25,"R",2,"R",3,"R",3,"R",0,"R",1,"R",1,"R",0
215390,1,999,"R",339,"R",166,"R",173,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",47,"R",19,"R",28,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"R",285,"R",143,"R",142,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
215390,2,  1,"R",339,"R",166,"R",173,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",47,"R",19,"R",28,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"R",285,"R",143,"R",142,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
215415,1,999,"R",2992,"R",1674,"R",1318,"R",5,"R",5,"Z",0,"R",29,"R",14,"R",15,"R",310,"R",146,"R",164,"R",28,"R",20,"R",8,"R",6,"R",3,"R",3,"R",2186,"R",1266,"R",920,"R",155,"R",81,"R",74,"R",273,"R",139,"R",134,"Z",0,"Z",0,"Z",0
215415,2,  1,"R",2992,"R",1674,"R",1318,"R",5,"R",5,"Z",0,"R",29,"R",14,"R",15,"R",310,"R",146,"R",164,"R",28,"R",20,"R",8,"R",6,"R",3,"R",3,"R",2186,"R",1266,"R",920,"R",155,"R",81,"R",74,"R",273,"R",139,"R",134,"Z",0,"Z",0,"Z",0
215424,1,999,"R",229,"R",149,"R",80,"R",1,"R",1,"Z",0,"R",4,"R",2,"R",2,"R",37,"R",19,"R",18,"R",3,"R",2,"R",1,"R",1,"R",1,"Z",0,"R",173,"R",114,"R",59,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"R",7,"R",7,"Z",0
215424,4,  3,"R",229,"R",149,"R",80,"R",1,"R",1,"Z",0,"R",4,"R",2,"R",2,"R",37,"R",19,"R",18,"R",3,"R",2,"R",1,"R",1,"R",1,"Z",0,"R",173,"R",114,"R",59,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"R",7,"R",7,"Z",0
215433,1,999,"R",553,"R",10,"R",543,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",548,"R",8,"R",540,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
215433,2,  1,"R",553,"R",10,"R",543,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",548,"R",8,"R",540,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
215442,1,999,"R",4486,"R",1962,"R",2524,"R",9,"R",4,"R",5,"R",69,"R",30,"R",39,"R",814,"R",282,"R",532,"R",153,"R",66,"R",87,"R",2,"R",1,"R",1,"R",3032,"R",1376,"R",1656,"R",168,"R",69,"R",99,"R",55,"R",15,"R",40,"R",184,"R",119,"R",65
215442,2,  1,"R",3649,"R",1589,"R",2060,"R",8,"R",3,"R",5,"R",58,"R",27,"R",31,"R",647,"R",234,"R",413,"R",134,"R",58,"R",76,"R",1,"R",1,"R",0,"R",2477,"R",1112,"R",1365,"R",147,"R",58,"R",89,"R",44,"R",6,"R",38,"R",133,"R",90,"R",43
215442,4,  3,"R",837,"R",373,"R",464,"R",1,"R",1,"R",0,"R",11,"R",3,"R",8,"R",167,"R",48,"R",119,"R",19,"R",8,"R",11,"R",1,"R",0,"R",1,"R",555,"R",264,"R",291,"R",21,"R",11,"R",10,"R",11,"R",9,"R",2,"R",51,"R",29,"R",22
215479,1,999,"R",89,"R",10,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",89,"R",10,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
215479,2,  1,"R",89,"R",10,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",89,"R",10,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
215530,1,999,"R",75,"R",4,"R",71,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",74,"R",4,"R",70,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
215530,2,  1,"R",75,"R",4,"R",71,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",74,"R",4,"R",70,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
215585,1,999,"R",6023,"R",2308,"R",3715,"R",25,"R",12,"R",13,"R",110,"R",37,"R",73,"R",702,"R",312,"R",390,"R",1777,"R",649,"R",1128,"R",9,"R",3,"R",6,"R",3207,"R",1229,"R",1978,"R",136,"R",46,"R",90,"R",18,"R",10,"R",8,"R",39,"R",10,"R",29
215585,2,  1,"R",6023,"R",2308,"R",3715,"R",25,"R",12,"R",13,"R",110,"R",37,"R",73,"R",702,"R",312,"R",390,"R",1777,"R",649,"R",1128,"R",9,"R",3,"R",6,"R",3207,"R",1229,"R",1978,"R",136,"R",46,"R",90,"R",18,"R",10,"R",8,"R",39,"R",10,"R",29
215594,1,999,"R",707,"R",173,"R",534,"R",2,"R",2,"R",0,"R",16,"R",7,"R",9,"R",40,"R",12,"R",28,"R",42,"R",6,"R",36,"R",0,"R",0,"R",0,"R",578,"R",139,"R",439,"R",6,"R",2,"R",4,"R",23,"R",5,"R",18,"R",0,"R",0,"R",0
215594,2,  1,"R",707,"R",173,"R",534,"R",2,"R",2,"R",0,"R",16,"R",7,"R",9,"R",40,"R",12,"R",28,"R",42,"R",6,"R",36,"R",0,"R",0,"R",0,"R",578,"R",139,"R",439,"R",6,"R",2,"R",4,"R",23,"R",5,"R",18,"R",0,"R",0,"R",0
215619,1,999,"R",46,"R",19,"R",27,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",44,"R",19,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
215619,4,  3,"R",46,"R",19,"R",27,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",44,"R",19,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
215628,1,999,"R",117,"R",103,"R",14,"Z",0,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"R",14,"R",7,"R",7,"R",5,"R",4,"R",1,"Z",0,"Z",0,"Z",0,"R",75,"R",70,"R",5,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",16,"R",1
215628,2,  1,"R",11,"R",9,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",6,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
215628,4,  3,"R",106,"R",94,"R",12,"Z",0,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"R",10,"R",4,"R",6,"R",5,"R",4,"R",1,"Z",0,"Z",0,"Z",0,"R",68,"R",64,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",16,"R",1
215637,1,999,"R",397,"R",173,"R",224,"Z",0,"Z",0,"Z",0,"R",8,"R",6,"R",2,"R",66,"R",21,"R",45,"R",28,"R",8,"R",20,"Z",0,"Z",0,"Z",0,"R",252,"R",119,"R",133,"Z",0,"Z",0,"Z",0,"R",43,"R",19,"R",24,"Z",0,"Z",0,"Z",0
215637,2,  1,"R",397,"R",173,"R",224,"Z",0,"Z",0,"Z",0,"R",8,"R",6,"R",2,"R",66,"R",21,"R",45,"R",28,"R",8,"R",20,"Z",0,"Z",0,"Z",0,"R",252,"R",119,"R",133,"Z",0,"Z",0,"Z",0,"R",43,"R",19,"R",24,"Z",0,"Z",0,"Z",0
215646,1,999,"R",578,"R",306,"R",272,"Z",0,"Z",0,"Z",0,"R",8,"R",5,"R",3,"R",286,"R",169,"R",117,"R",31,"R",15,"R",16,"Z",0,"Z",0,"Z",0,"R",217,"R",99,"R",118,"Z",0,"Z",0,"Z",0,"R",35,"R",17,"R",18,"R",1,"R",1,"Z",0
215646,2,  1,"R",578,"R",306,"R",272,"Z",0,"Z",0,"Z",0,"R",8,"R",5,"R",3,"R",286,"R",169,"R",117,"R",31,"R",15,"R",16,"Z",0,"Z",0,"Z",0,"R",217,"R",99,"R",118,"Z",0,"Z",0,"Z",0,"R",35,"R",17,"R",18,"R",1,"R",1,"Z",0
215655,1,999,"R",6332,"R",3475,"R",2857,"R",6,"R",2,"R",4,"R",63,"R",34,"R",29,"R",413,"R",208,"R",205,"R",98,"R",61,"R",37,"R",3,"R",2,"R",1,"R",4657,"R",2392,"R",2265,"R",159,"R",83,"R",76,"R",293,"R",148,"R",145,"R",640,"R",545,"R",95
215655,2,  1,"R",5088,"R",2843,"R",2245,"R",5,"R",1,"R",4,"R",49,"R",28,"R",21,"R",330,"R",168,"R",162,"R",89,"R",57,"R",32,"R",3,"R",2,"R",1,"R",3756,"R",1951,"R",1805,"R",108,"R",60,"R",48,"R",204,"R",95,"R",109,"R",544,"R",481,"R",63
215655,4,  3,"R",1244,"R",632,"R",612,"R",1,"R",1,"Z",0,"R",14,"R",6,"R",8,"R",83,"R",40,"R",43,"R",9,"R",4,"R",5,"Z",0,"Z",0,"Z",0,"R",901,"R",441,"R",460,"R",51,"R",23,"R",28,"R",89,"R",53,"R",36,"R",96,"R",64,"R",32
215682,1,999,"R",672,"R",641,"R",31,"R",1,"R",1,"R",0,"R",7,"R",7,"R",0,"R",104,"R",99,"R",5,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",556,"R",530,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
215682,2,  1,"R",672,"R",641,"R",31,"R",1,"R",1,"R",0,"R",7,"R",7,"R",0,"R",104,"R",99,"R",5,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",556,"R",530,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
215691,1,999,"R",1103,"R",314,"R",789,"R",1,"R",1,"R",0,"R",46,"R",13,"R",33,"R",379,"R",96,"R",283,"R",55,"R",16,"R",39,"R",0,"R",0,"R",0,"R",495,"R",160,"R",335,"R",37,"R",12,"R",25,"R",67,"R",11,"R",56,"R",23,"R",5,"R",18
215691,2,  1,"R",597,"R",209,"R",388,"R",1,"R",1,"R",0,"R",33,"R",9,"R",24,"R",225,"R",68,"R",157,"R",38,"R",14,"R",24,"R",0,"R",0,"R",0,"R",243,"R",102,"R",141,"R",17,"R",6,"R",11,"R",31,"R",5,"R",26,"R",9,"R",4,"R",5
215691,4,  3,"R",506,"R",105,"R",401,"R",0,"R",0,"R",0,"R",13,"R",4,"R",9,"R",154,"R",28,"R",126,"R",17,"R",2,"R",15,"R",0,"R",0,"R",0,"R",252,"R",58,"R",194,"R",20,"R",6,"R",14,"R",36,"R",6,"R",30,"R",14,"R",1,"R",13
215743,1,999,"R",3740,"R",1360,"R",2380,"R",6,"R",4,"R",2,"R",80,"R",38,"R",42,"R",188,"R",110,"R",78,"R",119,"R",41,"R",78,"R",12,"R",8,"R",4,"R",2820,"R",941,"R",1879,"R",51,"R",19,"R",32,"R",413,"R",173,"R",240,"R",51,"R",26,"R",25
215743,2,  1,"R",2689,"R",1028,"R",1661,"R",2,"R",2,"R",0,"R",34,"R",18,"R",16,"R",127,"R",93,"R",34,"R",20,"R",6,"R",14,"R",10,"R",7,"R",3,"R",2132,"R",735,"R",1397,"R",35,"R",15,"R",20,"R",279,"R",126,"R",153,"R",50,"R",26,"R",24
215743,4,  3,"R",1051,"R",332,"R",719,"R",4,"R",2,"R",2,"R",46,"R",20,"R",26,"R",61,"R",17,"R",44,"R",99,"R",35,"R",64,"R",2,"R",1,"R",1,"R",688,"R",206,"R",482,"R",16,"R",4,"R",12,"R",134,"R",47,"R",87,"R",1,"R",0,"R",1
215770,1,999,"R",10690,"R",4519,"R",6171,"R",14,"R",9,"R",5,"R",311,"R",138,"R",173,"R",1147,"R",370,"R",777,"R",543,"R",235,"R",308,"R",19,"R",5,"R",14,"R",7482,"R",3244,"R",4238,"R",154,"R",65,"R",89,"R",545,"R",212,"R",333,"R",475,"R",241,"R",234
215770,2,  1,"R",5883,"R",2700,"R",3183,"R",6,"R",3,"R",3,"R",148,"R",65,"R",83,"R",449,"R",155,"R",294,"R",363,"R",161,"R",202,"R",2,"R",1,"R",1,"R",4559,"R",2145,"R",2414,"R",102,"R",47,"R",55,"R",137,"R",61,"R",76,"R",117,"R",62,"R",55
215770,4,  3,"R",4807,"R",1819,"R",2988,"R",8,"R",6,"R",2,"R",163,"R",73,"R",90,"R",698,"R",215,"R",483,"R",180,"R",74,"R",106,"R",17,"R",4,"R",13,"R",2923,"R",1099,"R",1824,"R",52,"R",18,"R",34,"R",408,"R",151,"R",257,"R",358,"R",179,"R",179
215798,1,999,"R",1937,"R",996,"R",941,"R",5,"R",2,"R",3,"R",32,"R",16,"R",16,"R",92,"R",59,"R",33,"R",68,"R",43,"R",25,"R",1,"R",1,"R",0,"R",1575,"R",797,"R",778,"R",13,"R",4,"R",9,"R",107,"R",54,"R",53,"R",44,"R",20,"R",24
215798,2,  1,"R",1697,"R",899,"R",798,"R",5,"R",2,"R",3,"R",27,"R",13,"R",14,"R",85,"R",54,"R",31,"R",64,"R",40,"R",24,"R",1,"R",1,"R",0,"R",1402,"R",738,"R",664,"R",11,"R",3,"R",8,"R",66,"R",33,"R",33,"R",36,"R",15,"R",21
215798,4,  3,"R",240,"R",97,"R",143,"R",0,"R",0,"R",0,"R",5,"R",3,"R",2,"R",7,"R",5,"R",2,"R",4,"R",3,"R",1,"R",0,"R",0,"R",0,"R",173,"R",59,"R",114,"R",2,"R",1,"R",1,"R",41,"R",21,"R",20,"R",8,"R",5,"R",3
215813,1,999,"R",50,"R",50,"R",0,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",36,"R",36,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11,"R",11,"R",0
215813,4,  3,"R",50,"R",50,"R",0,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",36,"R",36,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11,"R",11,"R",0
215886,1,999,"R",87,"R",48,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",84,"R",46,"R",38,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
215886,2,  1,"R",87,"R",48,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",84,"R",46,"R",38,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
215929,1,999,"R",6353,"R",2717,"R",3636,"R",6,"R",3,"R",3,"R",172,"R",66,"R",106,"R",203,"R",76,"R",127,"R",426,"R",184,"R",242,"R",2,"R",1,"R",1,"R",5014,"R",2138,"R",2876,"R",123,"R",50,"R",73,"R",236,"R",96,"R",140,"R",171,"R",103,"R",68
215929,2,  1,"R",4065,"R",1771,"R",2294,"R",4,"R",1,"R",3,"R",96,"R",37,"R",59,"R",67,"R",26,"R",41,"R",317,"R",142,"R",175,"R",1,"R",0,"R",1,"R",3296,"R",1454,"R",1842,"R",109,"R",46,"R",63,"R",120,"R",45,"R",75,"R",55,"R",20,"R",35
215929,4,  3,"R",2288,"R",946,"R",1342,"R",2,"R",2,"R",0,"R",76,"R",29,"R",47,"R",136,"R",50,"R",86,"R",109,"R",42,"R",67,"R",1,"R",1,"R",0,"R",1718,"R",684,"R",1034,"R",14,"R",4,"R",10,"R",116,"R",51,"R",65,"R",116,"R",83,"R",33
215947,1,999,"R",3343,"R",1245,"R",2098,"R",5,"R",4,"R",1,"R",45,"R",16,"R",29,"R",159,"R",86,"R",73,"R",75,"R",30,"R",45,"R",3,"R",2,"R",1,"R",2798,"R",985,"R",1813,"R",81,"R",30,"R",51,"R",114,"R",53,"R",61,"R",63,"R",39,"R",24
215947,2,  1,"R",2819,"R",1083,"R",1736,"R",4,"R",3,"R",1,"R",32,"R",12,"R",20,"R",130,"R",78,"R",52,"R",67,"R",27,"R",40,"R",3,"R",2,"R",1,"R",2358,"R",852,"R",1506,"R",66,"R",27,"R",39,"R",104,"R",47,"R",57,"R",55,"R",35,"R",20
215947,4,  3,"R",524,"R",162,"R",362,"R",1,"R",1,"R",0,"R",13,"R",4,"R",9,"R",29,"R",8,"R",21,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",440,"R",133,"R",307,"R",15,"R",3,"R",12,"R",10,"R",6,"R",4,"R",8,"R",4,"R",4
215974,1,999,"R",402,"R",84,"R",318,"R",1,"R",0,"R",1,"R",6,"R",1,"R",5,"R",22,"R",3,"R",19,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",353,"R",74,"R",279,"R",4,"R",1,"R",3,"R",15,"R",5,"R",10,"R",0,"R",0,"R",0
215974,2,  1,"R",402,"R",84,"R",318,"R",1,"R",0,"R",1,"R",6,"R",1,"R",5,"R",22,"R",3,"R",19,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",353,"R",74,"R",279,"R",4,"R",1,"R",3,"R",15,"R",5,"R",10,"R",0,"R",0,"R",0
215983,1,999,"R",45,"R",12,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",42,"R",11,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
215983,2,  1,"R",45,"R",12,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",42,"R",11,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
215992,1,999,"R",279,"R",78,"R",201,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",62,"R",17,"R",45,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",211,"R",60,"R",151,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
215992,2,  1,"R",279,"R",78,"R",201,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",62,"R",17,"R",45,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",211,"R",60,"R",151,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
216010,1,999,"R",8229,"R",4016,"R",4213,"R",11,"R",7,"R",4,"R",121,"R",66,"R",55,"R",724,"R",391,"R",333,"R",350,"R",172,"R",178,"R",7,"R",5,"R",2,"R",6488,"R",3110,"R",3378,"R",226,"R",107,"R",119,"R",179,"R",88,"R",91,"R",123,"R",70,"R",53
216010,2,  1,"R",6739,"R",3445,"R",3294,"R",8,"R",6,"R",2,"R",98,"R",51,"R",47,"R",634,"R",351,"R",283,"R",316,"R",156,"R",160,"R",4,"R",3,"R",1,"R",5309,"R",2683,"R",2626,"R",205,"R",100,"R",105,"R",114,"R",61,"R",53,"R",51,"R",34,"R",17
216010,4,  3,"R",1490,"R",571,"R",919,"R",3,"R",1,"R",2,"R",23,"R",15,"R",8,"R",90,"R",40,"R",50,"R",34,"R",16,"R",18,"R",3,"R",2,"R",1,"R",1179,"R",427,"R",752,"R",21,"R",7,"R",14,"R",65,"R",27,"R",38,"R",72,"R",36,"R",36
216038,1,999,"R",10076,"R",4076,"R",6000,"R",23,"R",12,"R",11,"R",69,"R",30,"R",39,"R",480,"R",225,"R",255,"R",195,"R",75,"R",120,"R",6,"R",2,"R",4,"R",8631,"R",3419,"R",5212,"R",248,"R",115,"R",133,"R",302,"R",138,"R",164,"R",122,"R",60,"R",62
216038,2,  1,"R",8601,"R",3728,"R",4873,"R",17,"R",10,"R",7,"R",64,"R",29,"R",35,"R",442,"R",207,"R",235,"R",177,"R",70,"R",107,"R",4,"R",2,"R",2,"R",7281,"R",3117,"R",4164,"R",236,"R",109,"R",127,"R",265,"R",128,"R",137,"R",115,"R",56,"R",59
216038,4,  3,"R",1475,"R",348,"R",1127,"R",6,"R",2,"R",4,"R",5,"R",1,"R",4,"R",38,"R",18,"R",20,"R",18,"R",5,"R",13,"R",2,"Z",0,"R",2,"R",1350,"R",302,"R",1048,"R",12,"R",6,"R",6,"R",37,"R",10,"R",27,"R",7,"R",4,"R",3
216047,1,999,"R",240,"R",217,"R",23,"Z",0,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"R",11,"R",5,"R",6,"R",19,"R",18,"R",1,"Z",0,"Z",0,"Z",0,"R",203,"R",187,"R",16,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0
216047,2,  1,"R",84,"R",79,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"R",11,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"R",68,"R",66,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
216047,4,  3,"R",156,"R",138,"R",18,"Z",0,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"R",6,"R",3,"R",3,"R",8,"R",7,"R",1,"Z",0,"Z",0,"Z",0,"R",135,"R",121,"R",14,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0
