unitid,effylev,lstudy,"xfyrac01",fyrace01,"xfyrac02",fyrace02,"xfyrac03",fyrace03,"xfyrac04",fyrace04,"xfyrac05",fyrace05,"xfyrac06",fyrace06,"xfyrac07",fyrace07,"xfyrac08",fyrace08,"xfyrac09",fyrace09,"xfyrac10",fyrace10,"xfyrac11",fyrace11,"xfyrac12",fyrace12,"xfyrac13",fyrace13,"xfyrac14",fyrace14,"xfyrac15",fyrace15,"xfyrac16",fyrace16,"xfyrac17",fyrace17,"xfyrac18",fyrace18,"xfyrac19",fyrace19,"xfyrac20",fyrace20,"xfyrac21",fyrace21,"xfyrac22",fyrace22,"xfyrac23",fyrace23,"xfyrac24",fyrace24
"126359","2","1",13,"0",10,"1",10,"9",10,"5",13,"0",10,"8",13,"0",10,"5",10,"18",10,"28",10,"70",10,"852",10,"6",10,"40",10,"103",10,"939",10,"1",10,"14",10,"8",10,"5",10,"46",10,"922",10,"46",10,"1042"
"126401","1","999",13,"0",13,"0",10,"67",10,"158",10,"1",10,"23",10,"14",10,"35",10,"41",10,"189",10,"200",10,"645",10,"16",10,"52",10,"339",10,"1102",13,"0",10,"225",10,"24",10,"49",10,"230",10,"845",10,"68",10,"1441"
"126401","2","1",13,"0",13,"0",10,"67",10,"158",10,"1",10,"23",10,"14",10,"35",10,"41",10,"189",10,"200",10,"645",10,"16",10,"52",10,"339",10,"1102",13,"0",10,"225",10,"24",10,"49",10,"230",10,"845",10,"68",10,"1441"
"126410","1","999",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"4",10,"29",10,"148",13,"0",10,"5",10,"29",10,"158",13,"0",13,"0",13,"0",10,"1",10,"4",10,"177",10,"5",10,"187"
"126410","2","1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"4",10,"29",10,"148",13,"0",10,"5",10,"29",10,"158",13,"0",13,"0",13,"0",10,"1",10,"4",10,"177",10,"5",10,"187"
"126562","1","999",10,"572",10,"445",10,"262",10,"382",10,"76",10,"97",10,"645",10,"803",10,"664",10,"1097",10,"5765",10,"8005",10,"1541",10,"3368",10,"9525",10,"14197",10,"1017",10,"644",10,"173",10,"1448",10,"1761",10,"13770",10,"4909",10,"23722"
"126562","2","1",10,"280",10,"232",10,"187",10,"275",10,"46",10,"69",10,"468",10,"593",10,"439",10,"733",10,"3154",10,"3640",10,"1066",10,"2009",10,"5640",10,"7551",10,"512",10,"462",10,"115",10,"1061",10,"1172",10,"6794",10,"3075",10,"13191"
"126562","4","3",10,"292",10,"213",10,"75",10,"107",10,"30",10,"28",10,"177",10,"210",10,"225",10,"364",10,"2611",10,"4365",10,"475",10,"1359",10,"3885",10,"6646",10,"505",10,"182",10,"58",10,"387",10,"589",10,"6976",10,"1834",10,"10531"
"126571","1","999",10,"32",10,"36",10,"43",10,"80",10,"5",10,"16",10,"75",10,"199",10,"61",10,"130",10,"713",10,"1874",10,"57",10,"119",10,"986",10,"2454",10,"68",10,"123",10,"21",10,"274",10,"191",10,"2587",10,"176",10,"3440"
"126571","2","1",10,"1",13,"0",10,"5",10,"20",13,"0",10,"6",10,"4",10,"33",10,"2",10,"36",10,"53",10,"301",10,"4",10,"16",10,"69",10,"412",10,"1",10,"25",10,"6",10,"37",10,"38",10,"354",10,"20",10,"481"
"126571","3","2",10,"2",10,"5",10,"34",10,"38",10,"3",10,"4",10,"47",10,"105",10,"35",10,"48",10,"417",10,"551",10,"35",10,"49",10,"573",10,"800",10,"7",10,"72",10,"7",10,"152",10,"83",10,"968",10,"84",10,"1373"
"126571","4","3",10,"29",10,"31",10,"4",10,"22",10,"2",10,"6",10,"24",10,"61",10,"24",10,"46",10,"243",10,"1022",10,"18",10,"54",10,"344",10,"1242",10,"60",10,"26",10,"8",10,"85",10,"70",10,"1265",10,"72",10,"1586"
"126580","1","999",10,"103",10,"64",10,"169",10,"292",10,"55",10,"85",10,"199",10,"321",10,"334",10,"507",10,"3477",10,"6059",10,"260",10,"382",10,"4597",10,"7710",10,"167",10,"461",10,"140",10,"520",10,"841",10,"9536",10,"642",10,"12307"
"126580","2","1",10,"24",10,"31",10,"105",10,"177",10,"44",10,"57",10,"137",10,"232",10,"249",10,"379",10,"2206",10,"3439",10,"161",10,"225",10,"2926",10,"4540",10,"55",10,"282",10,"101",10,"369",10,"628",10,"5645",10,"386",10,"7466"
"126580","4","3",10,"79",10,"33",10,"64",10,"115",10,"11",10,"28",10,"62",10,"89",10,"85",10,"128",10,"1271",10,"2620",10,"99",10,"157",10,"1671",10,"3170",10,"112",10,"179",10,"39",10,"151",10,"213",10,"3891",10,"256",10,"4841"
"126605","1","999",10,"1",13,"0",10,"44",10,"5",10,"14",10,"1",10,"13",10,"2",10,"73",10,"5",10,"558",10,"45",13,"0",13,"0",10,"703",10,"58",10,"1",10,"49",10,"15",10,"15",10,"78",10,"603",13,"0",10,"761"
"126605","2","1",10,"1",13,"0",10,"44",10,"5",10,"14",10,"1",10,"13",10,"2",10,"73",10,"5",10,"558",10,"45",13,"0",13,"0",10,"703",10,"58",10,"1",10,"49",10,"15",10,"15",10,"78",10,"603",13,"0",10,"761"
"126614","1","999",10,"976",10,"545",10,"342",10,"273",10,"135",10,"148",10,"971",10,"990",10,"1020",10,"1109",10,"14317",10,"13694",10,"1573",10,"1173",10,"19334",10,"17932",10,"1521",10,"615",10,"283",10,"1961",10,"2129",10,"28011",10,"2746",10,"37266"
"126614","2","1",10,"234",10,"199",10,"291",10,"230",10,"110",10,"118",10,"846",10,"855",10,"835",10,"857",10,"12062",10,"11023",10,"1055",10,"877",10,"15433",10,"14159",10,"433",10,"521",10,"228",10,"1701",10,"1692",10,"23085",10,"1932",10,"29592"
"126614","3","2",13,"0",13,"0",10,"9",10,"9",10,"7",10,"6",10,"4",10,"14",10,"12",10,"19",10,"186",10,"207",10,"19",10,"10",10,"237",10,"265",13,"0",10,"18",10,"13",10,"18",10,"31",10,"393",10,"29",10,"502"
"126614","4","3",10,"742",10,"346",10,"42",10,"34",10,"18",10,"24",10,"121",10,"121",10,"173",10,"233",10,"2069",10,"2464",10,"499",10,"286",10,"3664",10,"3508",10,"1088",10,"76",10,"42",10,"242",10,"406",10,"4533",10,"785",10,"7172"
"126669","1","999",10,"7",10,"4",10,"42",10,"66",10,"5",10,"17",10,"20",10,"19",10,"44",10,"103",10,"745",10,"1086",10,"164",10,"209",10,"1027",10,"1504",10,"11",10,"108",10,"22",10,"39",10,"147",10,"1831",10,"373",10,"2531"
"126669","2","1",10,"7",10,"4",10,"40",10,"60",10,"5",10,"14",10,"19",10,"18",10,"43",10,"96",10,"682",10,"974",10,"139",10,"161",10,"935",10,"1327",10,"11",10,"100",10,"19",10,"37",10,"139",10,"1656",10,"300",10,"2262"
"126669","4","3",13,"0",13,"0",10,"2",10,"6",13,"0",10,"3",10,"1",10,"1",10,"1",10,"7",10,"63",10,"112",10,"25",10,"48",10,"92",10,"177",13,"0",10,"8",10,"3",10,"2",10,"8",10,"175",10,"73",10,"269"
"126678","1","999",10,"40",10,"26",10,"18",10,"22",10,"15",10,"19",10,"45",10,"48",10,"62",10,"88",10,"798",10,"995",10,"171",10,"493",10,"1149",10,"1691",10,"66",10,"40",10,"34",10,"93",10,"150",10,"1793",10,"664",10,"2840"
"126678","2","1",10,"40",10,"26",10,"18",10,"22",10,"15",10,"17",10,"43",10,"48",10,"61",10,"84",10,"785",10,"941",10,"129",10,"251",10,"1091",10,"1389",10,"66",10,"40",10,"32",10,"91",10,"145",10,"1726",10,"380",10,"2480"
"126678","4","3",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"2",13,"0",10,"1",10,"4",10,"13",10,"54",10,"42",10,"242",10,"58",10,"302",13,"0",13,"0",10,"2",10,"2",10,"5",10,"67",10,"284",10,"360"
"126687","1","999",13,"0",13,"0",10,"13",10,"122",13,"0",10,"8",10,"4",10,"15",10,"11",10,"142",10,"43",10,"240",10,"5",10,"46",10,"76",10,"573",13,"0",10,"135",10,"8",10,"19",10,"153",10,"283",10,"51",10,"649"
"126687","2","1",13,"0",13,"0",10,"13",10,"122",13,"0",10,"8",10,"4",10,"15",10,"11",10,"142",10,"43",10,"240",10,"5",10,"46",10,"76",10,"573",13,"0",10,"135",10,"8",10,"19",10,"153",10,"283",10,"51",10,"649"
"126702","1","999",13,"0",13,"0",10,"59",10,"48",10,"21",10,"13",10,"50",10,"54",10,"146",10,"129",10,"1071",10,"911",10,"581",10,"456",10,"1928",10,"1611",13,"0",10,"107",10,"34",10,"104",10,"275",10,"1982",10,"1037",10,"3539"
"126702","2","1",13,"0",13,"0",10,"59",10,"48",10,"21",10,"13",10,"50",10,"54",10,"146",10,"129",10,"1071",10,"911",10,"581",10,"456",10,"1928",10,"1611",13,"0",10,"107",10,"34",10,"104",10,"275",10,"1982",10,"1037",10,"3539"
"126711","1","999",10,"32",10,"47",10,"18",10,"17",10,"31",10,"50",10,"49",10,"60",10,"522",10,"730",10,"3564",10,"5156",10,"626",10,"823",10,"4842",10,"6883",10,"79",10,"35",10,"81",10,"109",10,"1252",10,"8720",10,"1449",10,"11725"
"126711","2","1",10,"32",10,"47",10,"18",10,"17",10,"31",10,"50",10,"49",10,"60",10,"522",10,"730",10,"3564",10,"5156",10,"626",10,"823",10,"4842",10,"6883",10,"79",10,"35",10,"81",10,"109",10,"1252",10,"8720",10,"1449",10,"11725"
"126748","1","999",10,"5",10,"12",10,"13",10,"13",10,"22",10,"27",10,"11",10,"7",10,"81",10,"77",10,"1476",10,"1612",10,"125",10,"78",10,"1733",10,"1826",10,"17",10,"26",10,"49",10,"18",10,"158",10,"3088",10,"203",10,"3559"
"126748","2","1",10,"5",10,"12",10,"13",10,"13",10,"22",10,"27",10,"11",10,"7",10,"81",10,"77",10,"1476",10,"1612",10,"125",10,"78",10,"1733",10,"1826",10,"17",10,"26",10,"49",10,"18",10,"158",10,"3088",10,"203",10,"3559"
"126775","1","999",10,"302",10,"93",10,"41",10,"18",10,"27",10,"17",10,"118",10,"73",10,"158",10,"126",10,"2417",10,"1832",10,"280",10,"424",10,"3343",10,"2583",10,"395",10,"59",10,"44",10,"191",10,"284",10,"4249",10,"704",10,"5926"
"126775","2","1",10,"90",10,"24",10,"25",10,"11",10,"21",10,"6",10,"105",10,"50",10,"123",10,"64",10,"1673",10,"473",10,"115",10,"28",10,"2152",10,"656",10,"114",10,"36",10,"27",10,"155",10,"187",10,"2146",10,"143",10,"2808"
"126775","4","3",10,"212",10,"69",10,"16",10,"7",10,"6",10,"11",10,"13",10,"23",10,"35",10,"62",10,"744",10,"1359",10,"165",10,"396",10,"1191",10,"1927",10,"281",10,"23",10,"17",10,"36",10,"97",10,"2103",10,"561",10,"3118"
"126784","1","999",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"123",13,"0",13,"0",10,"7",10,"123",10,"7",13,"0",13,"0",13,"0",13,"0",13,"0",10,"123",10,"7",10,"130"
"126784","2","1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"123",13,"0",13,"0",10,"7",10,"123",10,"7",13,"0",13,"0",13,"0",13,"0",13,"0",10,"123",10,"7",10,"130"
"126818","1","999",10,"720",10,"338",10,"316",10,"274",10,"177",10,"237",10,"348",10,"507",10,"809",10,"959",10,"12257",10,"13889",10,"1315",10,"1903",10,"15942",10,"18107",10,"1058",10,"590",10,"414",10,"855",10,"1768",10,"26146",10,"3218",10,"34049"
"126818","2","1",10,"149",10,"94",10,"249",10,"224",10,"133",10,"172",10,"266",10,"373",10,"675",10,"767",10,"9767",10,"10315",10,"628",10,"634",10,"11867",10,"12579",10,"243",10,"473",10,"305",10,"639",10,"1442",10,"20082",10,"1262",10,"24446"
"126818","3","2",10,"1",13,"0",13,"0",10,"2",10,"1",10,"12",10,"6",10,"24",10,"7",10,"27",10,"115",10,"322",10,"19",10,"34",10,"149",10,"421",10,"1",10,"2",10,"13",10,"30",10,"34",10,"437",10,"53",10,"570"
"126818","4","3",10,"570",10,"244",10,"67",10,"48",10,"43",10,"53",10,"76",10,"110",10,"127",10,"165",10,"2375",10,"3252",10,"668",10,"1235",10,"3926",10,"5107",10,"814",10,"115",10,"96",10,"186",10,"292",10,"5627",10,"1903",10,"9033"
"126827","1","999",10,"41",10,"45",10,"176",10,"93",10,"13",10,"9",10,"80",10,"41",10,"111",10,"54",10,"1456",10,"533",10,"243",10,"51",10,"2120",10,"826",10,"86",10,"269",10,"22",10,"121",10,"165",10,"1989",10,"294",10,"2946"
"126827","2","1",10,"6",10,"12",10,"127",10,"65",10,"12",10,"8",10,"49",10,"26",10,"81",10,"44",10,"1128",10,"421",10,"155",10,"42",10,"1558",10,"618",10,"18",10,"192",10,"20",10,"75",10,"125",10,"1549",10,"197",10,"2176"
"126827","4","3",10,"35",10,"33",10,"49",10,"28",10,"1",10,"1",10,"31",10,"15",10,"30",10,"10",10,"328",10,"112",10,"88",10,"9",10,"562",10,"208",10,"68",10,"77",10,"2",10,"46",10,"40",10,"440",10,"97",10,"770"
"126854","1","999",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"2",10,"2",10,"24",10,"1",10,"66",13,"0",10,"3",10,"3",10,"96",13,"0",10,"1",13,"0",10,"2",10,"26",10,"67",10,"3",10,"99"
"126854","2","1",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"2",10,"2",10,"24",10,"1",10,"66",13,"0",10,"3",10,"3",10,"96",13,"0",10,"1",13,"0",10,"2",10,"26",10,"67",10,"3",10,"99"
"126863","1","999",13,"0",13,"0",10,"656",10,"1202",10,"40",10,"61",10,"233",10,"361",10,"344",10,"676",10,"1998",10,"2922",10,"215",10,"326",10,"3486",10,"5548",13,"0",10,"1858",10,"101",10,"594",10,"1020",10,"4920",10,"541",10,"9034"
"126863","2","1",13,"0",13,"0",10,"656",10,"1202",10,"40",10,"61",10,"233",10,"361",10,"344",10,"676",10,"1998",10,"2922",10,"215",10,"326",10,"3486",10,"5548",13,"0",10,"1858",10,"101",10,"594",10,"1020",10,"4920",10,"541",10,"9034"
"126872","1","999",13,"0",13,"0",10,"25",10,"85",13,"0",10,"2",10,"7",10,"10",10,"31",10,"99",10,"57",10,"129",10,"3",10,"7",10,"123",10,"332",13,"0",10,"110",10,"2",10,"17",10,"130",10,"186",10,"10",10,"455"
"126872","2","1",13,"0",13,"0",10,"25",10,"85",13,"0",10,"2",10,"7",10,"10",10,"31",10,"99",10,"57",10,"129",10,"3",10,"7",10,"123",10,"332",13,"0",10,"110",10,"2",10,"17",10,"130",10,"186",10,"10",10,"455"
"126915","1","999",10,"35",13,"0",10,"2",10,"1",10,"4",10,"6",10,"2",10,"2",10,"57",10,"55",10,"532",10,"678",10,"5",10,"5",10,"637",10,"747",10,"35",10,"3",10,"10",10,"4",10,"112",10,"1210",10,"10",10,"1384"
"126915","2","1",10,"35",13,"0",10,"2",10,"1",10,"4",10,"6",10,"2",10,"2",10,"57",10,"55",10,"532",10,"678",10,"5",10,"5",10,"637",10,"747",10,"35",10,"3",10,"10",10,"4",10,"112",10,"1210",10,"10",10,"1384"
"126924","1","999",13,"0",13,"0",10,"2",10,"11",13,"0",10,"3",13,"0",10,"5",10,"3",10,"30",10,"15",10,"181",13,"0",10,"2",10,"20",10,"232",13,"0",10,"13",10,"3",10,"5",10,"33",10,"196",10,"2",10,"252"
"126924","2","1",13,"0",13,"0",10,"2",10,"11",13,"0",10,"3",13,"0",10,"5",10,"3",10,"30",10,"15",10,"181",13,"0",10,"2",10,"20",10,"232",13,"0",10,"13",10,"3",10,"5",10,"33",10,"196",10,"2",10,"252"
"126942","1","999",10,"446",10,"514",10,"739",10,"1441",10,"90",10,"168",10,"286",10,"400",10,"1279",10,"2679",10,"2286",10,"3874",10,"54",10,"112",10,"5180",10,"9188",10,"960",10,"2180",10,"258",10,"686",10,"3958",10,"6160",10,"166",10,"14368"
"126942","2","1",10,"446",10,"514",10,"739",10,"1441",10,"90",10,"168",10,"286",10,"400",10,"1279",10,"2679",10,"2286",10,"3874",10,"54",10,"112",10,"5180",10,"9188",10,"960",10,"2180",10,"258",10,"686",10,"3958",10,"6160",10,"166",10,"14368"
"126951","1","999",13,"0",13,"0",10,"145",13,"0",10,"36",10,"11",10,"62",10,"3",10,"385",10,"26",10,"1294",10,"71",10,"18",13,"0",10,"1940",10,"111",13,"0",10,"145",10,"47",10,"65",10,"411",10,"1365",10,"18",10,"2051"
"126951","2","1",13,"0",13,"0",10,"145",13,"0",10,"36",10,"11",10,"62",10,"3",10,"385",10,"26",10,"1294",10,"71",10,"18",13,"0",10,"1940",10,"111",13,"0",10,"145",10,"47",10,"65",10,"411",10,"1365",10,"18",10,"2051"
"126979","1","999",10,"31",10,"15",10,"18",10,"11",13,"0",10,"2",10,"16",10,"14",10,"10",10,"5",10,"494",10,"265",10,"32",10,"14",10,"601",10,"326",10,"46",10,"29",10,"2",10,"30",10,"15",10,"759",10,"46",10,"927"
"126979","3","2",10,"14",10,"1",10,"4",10,"3",13,"0",10,"1",10,"7",10,"1",10,"4",10,"1",10,"196",10,"40",10,"10",10,"3",10,"235",10,"50",10,"15",10,"7",10,"1",10,"8",10,"5",10,"236",10,"13",10,"285"
"126979","4","3",10,"17",10,"14",10,"14",10,"8",13,"0",10,"1",10,"9",10,"13",10,"6",10,"4",10,"298",10,"225",10,"22",10,"11",10,"366",10,"276",10,"31",10,"22",10,"1",10,"22",10,"10",10,"523",10,"33",10,"642"
"127024","1","999",13,"0",13,"0",10,"108",10,"111",10,"20",10,"29",10,"55",10,"36",10,"197",10,"143",10,"1101",10,"753",10,"432",10,"272",10,"1913",10,"1344",13,"0",10,"219",10,"49",10,"91",10,"340",10,"1854",10,"704",10,"3257"
"127024","2","1",13,"0",13,"0",10,"107",10,"111",10,"20",10,"29",10,"55",10,"36",10,"197",10,"143",10,"1099",10,"752",10,"432",10,"272",10,"1910",10,"1343",13,"0",10,"218",10,"49",10,"91",10,"340",10,"1851",10,"704",10,"3253"
"127024","4","3",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"1",13,"0",13,"0",10,"3",10,"1",13,"0",10,"1",13,"0",13,"0",13,"0",10,"3",13,"0",10,"4"
"127060","1","999",10,"334",10,"280",10,"135",10,"278",10,"55",10,"87",10,"205",10,"278",10,"267",10,"455",10,"4185",10,"5357",10,"168",10,"120",10,"5349",10,"6855",10,"614",10,"413",10,"142",10,"483",10,"722",10,"9542",10,"288",10,"12204"
"127060","2","1",10,"120",10,"75",10,"47",10,"130",10,"19",10,"31",10,"79",10,"136",10,"96",10,"262",10,"1755",10,"2121",10,"17",10,"19",10,"2133",10,"2774",10,"195",10,"177",10,"50",10,"215",10,"358",10,"3876",10,"36",10,"4907"
"127060","3","2",10,"9",10,"7",10,"22",10,"42",10,"19",10,"25",10,"37",10,"29",10,"38",10,"49",10,"455",10,"462",10,"4",10,"7",10,"584",10,"621",10,"16",10,"64",10,"44",10,"66",10,"87",10,"917",10,"11",10,"1205"
"127060","4","3",10,"205",10,"198",10,"66",10,"106",10,"17",10,"31",10,"89",10,"113",10,"133",10,"144",10,"1975",10,"2774",10,"147",10,"94",10,"2632",10,"3460",10,"403",10,"172",10,"48",10,"202",10,"277",10,"4749",10,"241",10,"6092"
"127158","1","999",13,"0",13,"0",10,"384",10,"496",10,"94",10,"52",10,"83",10,"109",10,"1375",10,"811",10,"3957",10,"1314",10,"77",10,"93",10,"5970",10,"2875",13,"0",10,"880",10,"146",10,"192",10,"2186",10,"5271",10,"170",10,"8845"
"127158","2","1",13,"0",13,"0",10,"384",10,"496",10,"94",10,"52",10,"83",10,"109",10,"1375",10,"811",10,"3957",10,"1314",10,"77",10,"93",10,"5970",10,"2875",13,"0",10,"880",10,"146",10,"192",10,"2186",10,"5271",10,"170",10,"8845"
"127185","1","999",10,"35",10,"47",10,"33",10,"8",10,"331",10,"479",10,"18",10,"22",10,"128",10,"108",10,"1758",10,"1513",10,"205",10,"149",10,"2508",10,"2326",10,"82",10,"41",10,"810",10,"40",10,"236",10,"3271",10,"354",10,"4834"
"127185","2","1",10,"35",10,"47",10,"33",10,"8",10,"331",10,"479",10,"18",10,"22",10,"128",10,"108",10,"1758",10,"1513",10,"205",10,"149",10,"2508",10,"2326",10,"82",10,"41",10,"810",10,"40",10,"236",10,"3271",10,"354",10,"4834"
"127200","1","999",10,"122",10,"127",10,"155",10,"188",10,"122",10,"200",10,"362",10,"543",10,"824",10,"1558",10,"7704",10,"11263",10,"579",10,"701",10,"9868",10,"14580",10,"249",10,"343",10,"322",10,"905",10,"2382",10,"18967",10,"1280",10,"24448"
"127200","2","1",10,"122",10,"127",10,"155",10,"188",10,"122",10,"200",10,"362",10,"543",10,"824",10,"1558",10,"7704",10,"11263",10,"579",10,"701",10,"9868",10,"14580",10,"249",10,"343",10,"322",10,"905",10,"2382",10,"18967",10,"1280",10,"24448"
"127219","1","999",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7",10,"3",10,"51",13,"0",13,"0",10,"3",10,"59",13,"0",10,"1",13,"0",13,"0",10,"7",10,"54",13,"0",10,"62"
"127219","2","1",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7",10,"3",10,"51",13,"0",13,"0",10,"3",10,"59",13,"0",10,"1",13,"0",13,"0",10,"7",10,"54",13,"0",10,"62"
"127228","1","999",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"4",10,"4",10,"13",13,"0",10,"134",13,"0",13,"0",10,"4",10,"152",13,"0",13,"0",10,"1",10,"4",10,"17",10,"134",13,"0",10,"156"
"127228","2","1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"4",10,"4",10,"13",13,"0",10,"134",13,"0",13,"0",10,"4",10,"152",13,"0",13,"0",10,"1",10,"4",10,"17",10,"134",13,"0",10,"156"
"127273","1","999",10,"13",10,"9",10,"12",10,"10",10,"2",13,"0",10,"3",10,"2",10,"4",10,"5",10,"122",10,"204",13,"0",13,"0",10,"156",10,"230",10,"22",10,"22",10,"2",10,"5",10,"9",10,"326",13,"0",10,"386"
"127273","3","2",13,"0",10,"2",10,"9",10,"8",10,"1",13,"0",10,"1",10,"2",13,"0",10,"1",10,"46",10,"108",13,"0",13,"0",10,"57",10,"121",10,"2",10,"17",10,"1",10,"3",10,"1",10,"154",13,"0",10,"178"
"127273","4","3",10,"13",10,"7",10,"3",10,"2",10,"1",13,"0",10,"2",13,"0",10,"4",10,"4",10,"76",10,"96",13,"0",13,"0",10,"99",10,"109",10,"20",10,"5",10,"1",10,"2",10,"8",10,"172",13,"0",10,"208"
"127316","1","999",13,"0",13,"0",10,"4",10,"46",10,"1",10,"2",13,"0",10,"7",10,"1",10,"70",10,"9",10,"169",13,"0",10,"10",10,"15",10,"304",13,"0",10,"50",10,"3",10,"7",10,"71",10,"178",10,"10",10,"319"
"127316","2","1",13,"0",13,"0",10,"4",10,"46",10,"1",10,"2",13,"0",10,"7",10,"1",10,"70",10,"9",10,"169",13,"0",10,"10",10,"15",10,"304",13,"0",10,"50",10,"3",10,"7",10,"71",10,"178",10,"10",10,"319"
"127389","1","999",13,"0",13,"0",10,"16",10,"6",10,"7",10,"17",10,"3",10,"5",10,"79",10,"159",10,"423",10,"704",10,"9",10,"12",10,"537",10,"903",13,"0",10,"22",10,"24",10,"8",10,"238",10,"1127",10,"21",10,"1440"
"127389","2","1",13,"0",13,"0",10,"16",10,"6",10,"7",10,"17",10,"3",10,"5",10,"79",10,"159",10,"423",10,"704",10,"9",10,"12",10,"537",10,"903",13,"0",10,"22",10,"24",10,"8",10,"238",10,"1127",10,"21",10,"1440"
"127556","1","999",10,"23",10,"24",10,"59",10,"38",10,"39",10,"51",10,"54",10,"86",10,"214",10,"290",10,"2354",10,"3380",10,"154",10,"176",10,"2897",10,"4045",10,"47",10,"97",10,"90",10,"140",10,"504",10,"5734",10,"330",10,"6942"
"127556","2","1",10,"22",10,"22",10,"59",10,"38",10,"39",10,"51",10,"54",10,"83",10,"212",10,"288",10,"2325",10,"3345",10,"151",10,"175",10,"2862",10,"4002",10,"44",10,"97",10,"90",10,"137",10,"500",10,"5670",10,"326",10,"6864"
"127556","4","3",10,"1",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"2",10,"2",10,"29",10,"35",10,"3",10,"1",10,"35",10,"43",10,"3",13,"0",13,"0",10,"3",10,"4",10,"64",10,"4",10,"78"
"127565","1","999",10,"121",10,"135",10,"636",10,"906",10,"115",10,"157",10,"474",10,"513",10,"1309",10,"1928",10,"8014",10,"10045",10,"697",10,"779",10,"11366",10,"14463",10,"256",10,"1542",10,"272",10,"987",10,"3237",10,"18059",10,"1476",10,"25829"
"127565","2","1",10,"121",10,"135",10,"636",10,"906",10,"115",10,"157",10,"474",10,"513",10,"1309",10,"1928",10,"8014",10,"10045",10,"697",10,"779",10,"11366",10,"14463",10,"256",10,"1542",10,"272",10,"987",10,"3237",10,"18059",10,"1476",10,"25829"
"127617","1","999",13,"0",13,"0",10,"1",10,"4",10,"13",10,"17",10,"7",10,"8",10,"94",10,"176",10,"781",10,"1418",10,"4",10,"7",10,"900",10,"1630",13,"0",10,"5",10,"30",10,"15",10,"270",10,"2199",10,"11",10,"2530"
"127617","2","1",13,"0",13,"0",10,"1",10,"4",10,"13",10,"17",10,"7",10,"8",10,"94",10,"176",10,"781",10,"1418",10,"4",10,"7",10,"900",10,"1630",13,"0",10,"5",10,"30",10,"15",10,"270",10,"2199",10,"11",10,"2530"
"127653","1","999",10,"19",10,"52",10,"34",10,"28",10,"7",10,"9",10,"12",10,"21",10,"47",10,"48",10,"456",10,"732",10,"197",10,"132",10,"772",10,"1022",10,"71",10,"62",10,"16",10,"33",10,"95",10,"1188",10,"329",10,"1794"
"127653","2","1",10,"5",10,"20",10,"30",10,"21",10,"7",10,"7",10,"6",10,"9",10,"45",10,"28",10,"256",10,"279",10,"162",10,"68",10,"511",10,"432",10,"25",10,"51",10,"14",10,"15",10,"73",10,"535",10,"230",10,"943"
"127653","3","2",10,"1",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",10,"10",10,"14",10,"4",10,"3",10,"15",10,"20",10,"2",13,"0",13,"0",10,"2",13,"0",10,"24",10,"7",10,"35"
"127653","4","3",10,"13",10,"31",10,"4",10,"7",13,"0",10,"2",10,"6",10,"10",10,"2",10,"20",10,"190",10,"439",10,"31",10,"61",10,"246",10,"570",10,"44",10,"11",10,"2",10,"16",10,"22",10,"629",10,"92",10,"816"
"127680","1","999",10,"2",10,"1",10,"37",10,"34",10,"3",10,"1",10,"13",10,"12",10,"27",10,"21",10,"103",10,"104",10,"10",10,"10",10,"195",10,"183",10,"3",10,"71",10,"4",10,"25",10,"48",10,"207",10,"20",10,"378"
"127680","2","1",10,"2",10,"1",10,"37",10,"34",10,"3",10,"1",10,"13",10,"12",10,"27",10,"21",10,"103",10,"104",10,"10",10,"10",10,"195",10,"183",10,"3",10,"71",10,"4",10,"25",10,"48",10,"207",10,"20",10,"378"
"127699","1","999",10,"16",10,"17",10,"23",10,"35",10,"1",10,"5",10,"2",10,"6",10,"12",10,"23",10,"82",10,"71",10,"8",10,"14",10,"144",10,"171",10,"33",10,"58",10,"6",10,"8",10,"35",10,"153",10,"22",10,"315"
