UNITID,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW
175616,1,999,"R",5270,"R",1874,"R",3396,"R",15,"R",10,"R",5,"R",71,"R",42,"R",29,"R",2019,"R",562,"R",1457,"R",44,"R",16,"R",28,"R",0,"R",0,"R",0,"R",3006,"R",1180,"R",1826,"R",3,"R",1,"R",2,"R",29,"R",12,"R",17,"R",83,"R",51,"R",32
175616,2,  1,"R",3438,"R",1339,"R",2099,"R",9,"R",7,"R",2,"R",39,"R",29,"R",10,"R",1383,"R",433,"R",950,"R",32,"R",11,"R",21,"R",0,"R",0,"R",0,"R",1909,"R",815,"R",1094,"R",3,"R",1,"R",2,"R",5,"R",3,"R",2,"R",58,"R",40,"R",18
175616,4,  3,"R",1832,"R",535,"R",1297,"R",6,"R",3,"R",3,"R",32,"R",13,"R",19,"R",636,"R",129,"R",507,"R",12,"R",5,"R",7,"R",0,"R",0,"R",0,"R",1097,"R",365,"R",732,"R",0,"R",0,"R",0,"R",24,"R",9,"R",15,"R",25,"R",11,"R",14
175643,1,999,"R",3622,"R",1324,"R",2298,"R",226,"R",70,"R",156,"R",8,"R",5,"R",3,"R",1652,"R",534,"R",1118,"R",24,"R",9,"R",15,"R",13,"R",6,"R",7,"R",1688,"R",695,"R",993,"R",0,"R",0,"R",0,"R",11,"R",5,"R",6,"R",0,"R",0,"R",0
175643,2,  1,"R",3622,"R",1324,"R",2298,"R",226,"R",70,"R",156,"R",8,"R",5,"R",3,"R",1652,"R",534,"R",1118,"R",24,"R",9,"R",15,"R",13,"R",6,"R",7,"R",1688,"R",695,"R",993,"R",0,"R",0,"R",0,"R",11,"R",5,"R",6,"R",0,"R",0,"R",0
175652,1,999,"R",9116,"R",3536,"R",5580,"R",24,"R",7,"R",17,"R",22,"R",6,"R",16,"R",4876,"R",1582,"R",3294,"R",60,"R",21,"R",39,"R",5,"R",4,"R",1,"R",3431,"R",1604,"R",1827,"R",7,"R",1,"R",6,"R",691,"R",311,"R",380,"Z",0,"Z",0,"Z",0
175652,2,  1,"R",9116,"R",3536,"R",5580,"R",24,"R",7,"R",17,"R",22,"R",6,"R",16,"R",4876,"R",1582,"R",3294,"R",60,"R",21,"R",39,"R",5,"R",4,"R",1,"R",3431,"R",1604,"R",1827,"R",7,"R",1,"R",6,"R",691,"R",311,"R",380,"Z",0,"Z",0,"Z",0
175698,1,999,"R",38,"R",28,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19,"R",15,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19,"R",13,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
175698,2,  1,"R",38,"R",28,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19,"R",15,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19,"R",13,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
175722,1,999,"R",49,"R",0,"R",49,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",19,"R",0,"R",19,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",30,"R",0,"R",30,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0
175722,2,  1,"R",49,"R",0,"R",49,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",19,"R",0,"R",19,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",30,"R",0,"R",30,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0
175786,1,999,"R",18180,"R",6550,"R",11630,"R",64,"R",27,"R",37,"R",119,"R",53,"R",66,"R",11138,"R",3641,"R",7497,"R",110,"R",36,"R",74,"R",0,"R",0,"R",0,"R",6360,"R",2630,"R",3730,"R",0,"R",0,"R",0,"R",388,"R",162,"R",226,"R",1,"R",1,"R",0
175786,2,  1,"R",18180,"R",6550,"R",11630,"R",64,"R",27,"R",37,"R",119,"R",53,"R",66,"R",11138,"R",3641,"R",7497,"R",110,"R",36,"R",74,"R",0,"R",0,"R",0,"R",6360,"R",2630,"R",3730,"R",0,"R",0,"R",0,"R",388,"R",162,"R",226,"R",1,"R",1,"R",0
175810,1,999,"R",10033,"R",3499,"R",6534,"R",19,"R",7,"R",12,"R",52,"R",22,"R",30,"R",4939,"R",1394,"R",3545,"R",29,"R",12,"R",17,"R",5,"R",1,"R",4,"R",4529,"R",1872,"R",2657,"R",115,"R",52,"R",63,"R",345,"R",139,"R",206,"Z",0,"Z",0,"Z",0
175810,2,  1,"R",10033,"R",3499,"R",6534,"R",19,"R",7,"R",12,"R",52,"R",22,"R",30,"R",4939,"R",1394,"R",3545,"R",29,"R",12,"R",17,"R",5,"R",1,"R",4,"R",4529,"R",1872,"R",2657,"R",115,"R",52,"R",63,"R",345,"R",139,"R",206,"Z",0,"Z",0,"Z",0
175829,1,999,"R",11112,"R",4050,"R",7062,"R",24,"R",10,"R",14,"R",39,"R",17,"R",22,"R",4253,"R",1398,"R",2855,"R",79,"R",40,"R",39,"R",3,"R",1,"R",2,"R",6636,"R",2551,"R",4085,"R",12,"R",3,"R",9,"R",63,"R",29,"R",34,"R",3,"R",1,"R",2
175829,2,  1,"R",11112,"R",4050,"R",7062,"R",24,"R",10,"R",14,"R",39,"R",17,"R",22,"R",4253,"R",1398,"R",2855,"R",79,"R",40,"R",39,"R",3,"R",1,"R",2,"R",6636,"R",2551,"R",4085,"R",12,"R",3,"R",9,"R",63,"R",29,"R",34,"R",3,"R",1,"R",2
175856,1,999,"R",9565,"R",3373,"R",6192,"R",16,"R",2,"R",14,"R",58,"R",27,"R",31,"R",8709,"R",2990,"R",5719,"R",46,"R",23,"R",23,"R",0,"R",0,"R",0,"R",434,"R",195,"R",239,"R",48,"R",22,"R",26,"R",254,"R",114,"R",140,"R",0,"R",0,"R",0
175856,2,  1,"R",6856,"R",2626,"R",4230,"R",15,"R",2,"R",13,"R",17,"R",7,"R",10,"R",6441,"R",2420,"R",4021,"R",30,"R",19,"R",11,"R",0,"R",0,"R",0,"R",180,"R",109,"R",71,"R",45,"R",19,"R",26,"R",128,"R",50,"R",78,"R",0,"R",0,"R",0
175856,4,  3,"R",2709,"R",747,"R",1962,"R",1,"R",0,"R",1,"R",41,"R",20,"R",21,"R",2268,"R",570,"R",1698,"R",16,"R",4,"R",12,"R",0,"R",0,"R",0,"R",254,"R",86,"R",168,"R",3,"R",3,"R",0,"R",126,"R",64,"R",62,"R",0,"R",0,"R",0
175883,1,999,"R",6956,"R",2904,"R",4052,"R",41,"R",20,"R",21,"R",24,"R",8,"R",16,"R",2433,"R",905,"R",1528,"R",32,"R",15,"R",17,"R",3,"R",2,"R",1,"R",4297,"R",1892,"R",2405,"Z",0,"Z",0,"Z",0,"R",126,"R",62,"R",64,"Z",0,"Z",0,"Z",0
175883,2,  1,"R",6956,"R",2904,"R",4052,"R",41,"R",20,"R",21,"R",24,"R",8,"R",16,"R",2433,"R",905,"R",1528,"R",32,"R",15,"R",17,"R",3,"R",2,"R",1,"R",4297,"R",1892,"R",2405,"Z",0,"Z",0,"Z",0,"R",126,"R",62,"R",64,"Z",0,"Z",0,"Z",0
175935,1,999,"R",5300,"R",1731,"R",3569,"R",110,"R",36,"R",74,"R",32,"R",15,"R",17,"R",2325,"R",650,"R",1675,"R",37,"R",16,"R",21,"Z",0,"Z",0,"Z",0,"R",2602,"R",943,"R",1659,"Z",0,"Z",0,"Z",0,"R",162,"R",62,"R",100,"R",32,"R",9,"R",23
175935,2,  1,"R",5300,"R",1731,"R",3569,"R",110,"R",36,"R",74,"R",32,"R",15,"R",17,"R",2325,"R",650,"R",1675,"R",37,"R",16,"R",21,"Z",0,"Z",0,"Z",0,"R",2602,"R",943,"R",1659,"Z",0,"Z",0,"Z",0,"R",162,"R",62,"R",100,"R",32,"R",9,"R",23
175980,1,999,"R",1176,"R",603,"R",573,"R",6,"R",3,"R",3,"R",59,"R",26,"R",33,"R",100,"R",58,"R",42,"R",36,"R",21,"R",15,"R",0,"R",0,"Z",0,"R",895,"R",456,"R",439,"R",5,"R",2,"R",3,"R",37,"R",22,"R",15,"R",38,"R",15,"R",23
175980,2,  1,"R",1024,"R",508,"R",516,"R",5,"R",2,"R",3,"R",52,"R",22,"R",30,"R",87,"R",49,"R",38,"R",31,"R",18,"R",13,"Z",0,"Z",0,"Z",0,"R",778,"R",381,"R",397,"R",5,"R",2,"R",3,"R",35,"R",20,"R",15,"R",31,"R",14,"R",17
175980,4,  3,"R",152,"R",95,"R",57,"R",1,"R",1,"Z",0,"R",7,"R",4,"R",3,"R",13,"R",9,"R",4,"R",5,"R",3,"R",2,"R",0,"R",0,"Z",0,"R",117,"R",75,"R",42,"R",0,"R",0,"Z",0,"R",2,"R",2,"Z",0,"R",7,"R",1,"R",6
176008,1,999,"R",4926,"R",1742,"R",3184,"R",5,"R",1,"R",4,"R",16,"R",6,"R",10,"R",3136,"R",1066,"R",2070,"R",25,"R",10,"R",15,"R",0,"R",0,"R",0,"R",1677,"R",624,"R",1053,"R",0,"R",0,"R",0,"R",67,"R",35,"R",32,"R",0,"R",0,"R",0
176008,2,  1,"R",4926,"R",1742,"R",3184,"R",5,"R",1,"R",4,"R",16,"R",6,"R",10,"R",3136,"R",1066,"R",2070,"R",25,"R",10,"R",15,"R",0,"R",0,"R",0,"R",1677,"R",624,"R",1053,"R",0,"R",0,"R",0,"R",67,"R",35,"R",32,"R",0,"R",0,"R",0
176017,1,999,"R",19911,"R",9231,"R",10680,"R",71,"R",30,"R",41,"R",298,"R",146,"R",152,"R",3293,"R",1138,"R",2155,"R",361,"R",168,"R",193,"R",23,"R",13,"R",10,"R",14498,"R",7053,"R",7445,"R",226,"R",109,"R",117,"R",258,"R",109,"R",149,"R",883,"R",465,"R",418
176017,2,  1,"R",16405,"R",7690,"R",8715,"R",59,"R",23,"R",36,"R",247,"R",128,"R",119,"R",2818,"R",1006,"R",1812,"R",307,"R",143,"R",164,"R",20,"R",11,"R",9,"R",12008,"R",5940,"R",6068,"R",181,"R",83,"R",98,"R",222,"R",96,"R",126,"R",543,"R",260,"R",283
176017,4,  3,"R",3506,"R",1541,"R",1965,"R",12,"R",7,"R",5,"R",51,"R",18,"R",33,"R",475,"R",132,"R",343,"R",54,"R",25,"R",29,"R",3,"R",2,"R",1,"R",2490,"R",1113,"R",1377,"R",45,"R",26,"R",19,"R",36,"R",13,"R",23,"R",340,"R",205,"R",135
176026,1,999,"R",2890,"R",1071,"R",1819,"R",10,"R",3,"R",7,"R",188,"R",93,"R",95,"R",464,"R",99,"R",365,"R",32,"R",15,"R",17,"R",0,"R",0,"R",0,"R",2164,"R",848,"R",1316,"R",0,"R",0,"R",0,"R",32,"R",13,"R",19,"R",0,"R",0,"R",0
176026,2,  1,"R",796,"R",127,"R",669,"R",3,"R",0,"R",3,"R",17,"R",2,"R",15,"R",177,"R",23,"R",154,"R",10,"R",4,"R",6,"R",0,"R",0,"R",0,"R",579,"R",97,"R",482,"R",0,"R",0,"R",0,"R",10,"R",1,"R",9,"R",0,"R",0,"R",0
176026,4,  3,"R",2094,"R",944,"R",1150,"R",7,"R",3,"R",4,"R",171,"R",91,"R",80,"R",287,"R",76,"R",211,"R",22,"R",11,"R",11,"R",0,"R",0,"R",0,"R",1585,"R",751,"R",834,"R",0,"R",0,"R",0,"R",22,"R",12,"R",10,"R",0,"R",0,"R",0
176035,1,999,"R",3199,"R",561,"R",2638,"R",9,"R",4,"R",5,"R",58,"R",28,"R",30,"R",1199,"R",126,"R",1073,"R",21,"R",10,"R",11,"R",1,"R",0,"R",1,"R",1872,"R",384,"R",1488,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",34,"R",9,"R",25
176035,2,  1,"R",2928,"R",522,"R",2406,"R",9,"R",4,"R",5,"R",55,"R",27,"R",28,"R",1156,"R",122,"R",1034,"R",21,"R",10,"R",11,"R",1,"R",0,"R",1,"R",1651,"R",350,"R",1301,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",33,"R",9,"R",24
176035,4,  3,"R",271,"R",39,"R",232,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",43,"R",4,"R",39,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",221,"R",34,"R",187,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
176044,1,999,"R",3102,"R",1121,"R",1981,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",3035,"R",1096,"R",1939,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"R",23,"R",11,"R",12,"Z",0,"Z",0,"Z",0,"R",35,"R",10,"R",25,"Z",0,"Z",0,"Z",0
176044,2,  1,"R",2631,"R",1001,"R",1630,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",2575,"R",981,"R",1594,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"R",19,"R",8,"R",11,"Z",0,"Z",0,"Z",0,"R",29,"R",9,"R",20,"Z",0,"Z",0,"Z",0
176044,4,  3,"R",471,"R",120,"R",351,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",460,"R",115,"R",345,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0
176053,1,999,"R",5789,"R",2315,"R",3474,"R",23,"R",6,"R",17,"R",91,"R",43,"R",48,"R",1513,"R",408,"R",1105,"R",49,"R",31,"R",18,"R",0,"R",0,"R",0,"R",3469,"R",1516,"R",1953,"R",0,"R",0,"R",0,"R",358,"R",144,"R",214,"R",286,"R",167,"R",119
176053,2,  1,"R",3510,"R",1398,"R",2112,"R",16,"R",4,"R",12,"R",46,"R",20,"R",26,"R",874,"R",274,"R",600,"R",32,"R",18,"R",14,"R",0,"R",0,"R",0,"R",2247,"R",933,"R",1314,"R",0,"R",0,"R",0,"R",172,"R",81,"R",91,"R",123,"R",68,"R",55
176053,4,  3,"R",2279,"R",917,"R",1362,"R",7,"R",2,"R",5,"R",45,"R",23,"R",22,"R",639,"R",134,"R",505,"R",17,"R",13,"R",4,"R",0,"R",0,"R",0,"R",1222,"R",583,"R",639,"R",0,"R",0,"R",0,"R",186,"R",63,"R",123,"R",163,"R",99,"R",64
176062,1,999,"R",128,"R",5,"R",123,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19,"R",0,"R",19,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",107,"R",5,"R",102,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
176062,2,  1,"R",128,"R",5,"R",123,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19,"R",0,"R",19,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",107,"R",5,"R",102,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
176071,1,999,"R",14193,"R",5721,"R",8472,"R",82,"R",36,"R",46,"R",367,"R",161,"R",206,"R",3127,"R",1142,"R",1985,"R",372,"R",141,"R",231,"R",8,"R",1,"R",7,"R",9429,"R",3888,"R",5541,"R",137,"R",56,"R",81,"R",671,"R",296,"R",375,"R",0,"R",0,"R",0
176071,2,  1,"R",14193,"R",5721,"R",8472,"R",82,"R",36,"R",46,"R",367,"R",161,"R",206,"R",3127,"R",1142,"R",1985,"R",372,"R",141,"R",231,"R",8,"R",1,"R",7,"R",9429,"R",3888,"R",5541,"R",137,"R",56,"R",81,"R",671,"R",296,"R",375,"R",0,"R",0,"R",0
176080,1,999,"R",22335,"R",11522,"R",10813,"R",113,"R",48,"R",65,"R",259,"R",154,"R",105,"R",4515,"R",1757,"R",2758,"R",384,"R",199,"R",185,"R",28,"R",17,"R",11,"R",15422,"R",8387,"R",7035,"R",222,"R",105,"R",117,"R",521,"R",297,"R",224,"R",871,"R",558,"R",313
176080,2,  1,"R",17131,"R",8916,"R",8215,"R",77,"R",30,"R",47,"R",185,"R",112,"R",73,"R",3795,"R",1558,"R",2237,"R",278,"R",134,"R",144,"R",18,"R",9,"R",9,"R",11981,"R",6623,"R",5358,"R",190,"R",92,"R",98,"R",316,"R",185,"R",131,"R",291,"R",173,"R",118
176080,4,  3,"R",5204,"R",2606,"R",2598,"R",36,"R",18,"R",18,"R",74,"R",42,"R",32,"R",720,"R",199,"R",521,"R",106,"R",65,"R",41,"R",10,"R",8,"R",2,"R",3441,"R",1764,"R",1677,"R",32,"R",13,"R",19,"R",205,"R",112,"R",93,"R",580,"R",385,"R",195
176169,1,999,"R",4419,"R",1747,"R",2672,"R",14,"R",8,"R",6,"R",14,"R",6,"R",8,"R",796,"R",356,"R",440,"R",44,"R",21,"R",23,"R",1,"R",1,"Z",0,"R",3504,"R",1334,"R",2170,"R",4,"R",1,"R",3,"R",39,"R",18,"R",21,"R",3,"R",2,"R",1
176169,2,  1,"R",4419,"R",1747,"R",2672,"R",14,"R",8,"R",6,"R",14,"R",6,"R",8,"R",796,"R",356,"R",440,"R",44,"R",21,"R",23,"R",1,"R",1,"Z",0,"R",3504,"R",1334,"R",2170,"R",4,"R",1,"R",3,"R",39,"R",18,"R",21,"R",3,"R",2,"R",1
176178,1,999,"R",11781,"R",4428,"R",7353,"R",9,"R",3,"R",6,"R",66,"R",29,"R",37,"R",3899,"R",1270,"R",2629,"R",96,"R",42,"R",54,"R",24,"R",11,"R",13,"R",7555,"R",3021,"R",4534,"R",2,"R",1,"R",1,"R",130,"R",51,"R",79,"R",0,"R",0,"R",0
176178,2,  1,"R",11781,"R",4428,"R",7353,"R",9,"R",3,"R",6,"R",66,"R",29,"R",37,"R",3899,"R",1270,"R",2629,"R",96,"R",42,"R",54,"R",24,"R",11,"R",13,"R",7555,"R",3021,"R",4534,"R",2,"R",1,"R",1,"R",130,"R",51,"R",79,"R",0,"R",0,"R",0
176239,1,999,"R",8184,"R",3453,"R",4731,"R",2,"R",2,"R",0,"R",11,"R",6,"R",5,"R",3162,"R",1288,"R",1874,"R",17,"R",6,"R",11,"R",0,"R",0,"R",0,"R",4973,"R",2134,"R",2839,"R",0,"R",0,"R",0,"R",16,"R",14,"R",2,"R",3,"R",3,"R",0
176239,2,  1,"R",8184,"R",3453,"R",4731,"R",2,"R",2,"R",0,"R",11,"R",6,"R",5,"R",3162,"R",1288,"R",1874,"R",17,"R",6,"R",11,"R",0,"R",0,"R",0,"R",4973,"R",2134,"R",2839,"R",0,"R",0,"R",0,"R",16,"R",14,"R",2,"R",3,"R",3,"R",0
176318,1,999,"R",1185,"R",465,"R",720,"R",1,"R",1,"Z",0,"R",4,"R",3,"R",1,"R",1073,"R",403,"R",670,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",28,"R",9,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",77,"R",48,"R",29
176318,2,  1,"R",1185,"R",465,"R",720,"R",1,"R",1,"Z",0,"R",4,"R",3,"R",1,"R",1073,"R",403,"R",670,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",28,"R",9,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",77,"R",48,"R",29
176336,1,999,"R",132,"R",77,"R",55,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61,"R",37,"R",24,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",70,"R",40,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
176336,2,  1,"R",132,"R",77,"R",55,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61,"R",37,"R",24,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",70,"R",40,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
176354,1,999,"R",2767,"R",992,"R",1775,"R",7,"R",3,"R",4,"R",13,"R",5,"R",8,"R",1216,"R",413,"R",803,"R",18,"R",12,"R",6,"R",4,"R",0,"R",4,"R",1494,"R",549,"R",945,"R",7,"R",4,"R",3,"R",7,"R",5,"R",2,"R",1,"R",1,"R",0
176354,2,  1,"R",2767,"R",992,"R",1775,"R",7,"R",3,"R",4,"R",13,"R",5,"R",8,"R",1216,"R",413,"R",803,"R",18,"R",12,"R",6,"R",4,"R",0,"R",4,"R",1494,"R",549,"R",945,"R",7,"R",4,"R",3,"R",7,"R",5,"R",2,"R",1,"R",1,"R",0
176372,1,999,"R",19040,"R",7221,"R",11819,"R",69,"R",26,"R",43,"R",205,"R",84,"R",121,"R",5142,"R",1617,"R",3525,"R",421,"R",148,"R",273,"R",8,"R",4,"R",4,"R",11409,"R",4585,"R",6824,"R",137,"R",44,"R",93,"R",1300,"R",517,"R",783,"R",349,"R",196,"R",153
176372,2,  1,"R",15176,"R",5888,"R",9288,"R",65,"R",23,"R",42,"R",174,"R",78,"R",96,"R",4486,"R",1467,"R",3019,"R",339,"R",125,"R",214,"R",7,"R",4,"R",3,"R",8634,"R",3601,"R",5033,"R",87,"R",28,"R",59,"R",1295,"R",515,"R",780,"R",89,"R",47,"R",42
176372,4,  3,"R",3864,"R",1333,"R",2531,"R",4,"R",3,"R",1,"R",31,"R",6,"R",25,"R",656,"R",150,"R",506,"R",82,"R",23,"R",59,"R",1,"R",0,"R",1,"R",2775,"R",984,"R",1791,"R",50,"R",16,"R",34,"R",5,"R",2,"R",3,"R",260,"R",149,"R",111
176390,1,999,"R",268,"R",3,"R",265,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",209,"R",2,"R",207,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54,"R",1,"R",53,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
176390,2,  1,"R",268,"R",3,"R",265,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",209,"R",2,"R",207,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54,"R",1,"R",53,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
176406,1,999,"R",1012,"R",385,"R",627,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",976,"R",365,"R",611,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",13,"R",12,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",7,"R",12
176406,2,  1,"R",1012,"R",385,"R",627,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",976,"R",365,"R",611,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",13,"R",12,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",7,"R",12
176451,1,999,"R",162,"R",124,"R",38,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",35,"R",18,"R",17,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",108,"R",89,"R",19,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",16,"R",15,"R",1
176451,4,  3,"R",162,"R",124,"R",38,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",35,"R",18,"R",17,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",108,"R",89,"R",19,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",16,"R",15,"R",1
176479,1,999,"R",5704,"R",1533,"R",4171,"R",20,"R",5,"R",15,"R",63,"R",21,"R",42,"R",1778,"R",330,"R",1448,"R",96,"R",24,"R",72,"R",0,"R",0,"R",0,"R",3565,"R",1052,"R",2513,"R",0,"R",0,"R",0,"R",44,"R",13,"R",31,"R",138,"R",88,"R",50
176479,2,  1,"R",3482,"R",965,"R",2517,"R",14,"R",2,"R",12,"R",28,"R",4,"R",24,"R",1207,"R",214,"R",993,"R",69,"R",16,"R",53,"R",0,"R",0,"R",0,"R",2002,"R",636,"R",1366,"R",0,"R",0,"R",0,"R",29,"R",7,"R",22,"R",133,"R",86,"R",47
176479,4,  3,"R",2222,"R",568,"R",1654,"R",6,"R",3,"R",3,"R",35,"R",17,"R",18,"R",571,"R",116,"R",455,"R",27,"R",8,"R",19,"R",0,"R",0,"R",0,"R",1563,"R",416,"R",1147,"R",0,"R",0,"R",0,"R",15,"R",6,"R",9,"R",5,"R",2,"R",3
176549,1,999,"R",546,"R",90,"R",456,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",2,"R",242,"R",36,"R",206,"R",8,"R",1,"R",7,"Z",0,"Z",0,"Z",0,"R",256,"R",47,"R",209,"R",31,"R",6,"R",25,"R",3,"Z",0,"R",3,"R",3,"Z",0,"R",3
176549,2,  1,"R",546,"R",90,"R",456,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",2,"R",242,"R",36,"R",206,"R",8,"R",1,"R",7,"Z",0,"Z",0,"Z",0,"R",256,"R",47,"R",209,"R",31,"R",6,"R",25,"R",3,"Z",0,"R",3,"R",3,"Z",0,"R",3
176600,1,999,"R",222,"R",108,"R",114,"R",2,"R",1,"R",1,"R",10,"R",8,"R",2,"R",11,"R",5,"R",6,"R",12,"R",9,"R",3,"R",0,"R",0,"R",0,"R",178,"R",79,"R",99,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",8,"R",6,"R",2
176600,4,  3,"R",222,"R",108,"R",114,"R",2,"R",1,"R",1,"R",10,"R",8,"R",2,"R",11,"R",5,"R",6,"R",12,"R",9,"R",3,"R",0,"R",0,"R",0,"R",178,"R",79,"R",99,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",8,"R",6,"R",2
176619,1,999,"R",561,"R",387,"R",174,"R",8,"R",6,"R",2,"R",16,"R",12,"R",4,"R",23,"R",13,"R",10,"R",23,"R",17,"R",6,"R",2,"R",2,"R",0,"R",466,"R",324,"R",142,"R",13,"R",6,"R",7,"R",0,"R",0,"R",0,"R",10,"R",7,"R",3
176619,4,  3,"R",561,"R",387,"R",174,"R",8,"R",6,"R",2,"R",16,"R",12,"R",4,"R",23,"R",13,"R",10,"R",23,"R",17,"R",6,"R",2,"R",2,"R",0,"R",466,"R",324,"R",142,"R",13,"R",6,"R",7,"R",0,"R",0,"R",0,"R",10,"R",7,"R",3
176628,1,999,"R",2262,"R",773,"R",1489,"R",25,"R",11,"R",14,"R",26,"R",4,"R",22,"R",392,"R",123,"R",269,"R",103,"R",35,"R",68,"R",5,"R",0,"R",5,"R",1467,"R",452,"R",1015,"R",28,"R",8,"R",20,"R",19,"R",9,"R",10,"R",197,"R",131,"R",66
