UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XSATWR25,SATWR25,XSATWR75,SATWR75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,XACTWR25,ACTWR25,XACTWR75,ACTWR75 
201371,1,1,1,2,1,3,1,1,3,"R",2315,"R",1132,"R",1183,"R",1297,"R",572,"R",725,"R",218,"R",120,"R",98,"R",218,"R",120,"R",98,"A",,"A",,"A",,"R",25,"R",11,"R",207,"R",95,"R",450,"R",560,"R",450,"R",580,"R",420,"R",500,"R",19,"R",25,"R",18,"R",24,"R",18,"R",25,"A",,"A",
201441,1,2,1,1,3,3,1,1,3,"R",14509,"R",5834,"R",8675,"R",7743,"R",3055,"R",4688,"R",3030,"R",1217,"R",1813,"R",3020,"R",1211,"R",1809,"R",10,"R",6,"R",4,"R",447,"R",15,"R",2786,"R",92,"R",450,"R",570,"R",450,"R",580,"A",,"A",,"R",19,"R",24,"R",18,"R",24,"R",18,"R",24,"A",,"A",
201496,3,3,3,3,3,1,3,3,1,"R",419,"R",282,"R",137,"R",344,"R",229,"R",115,"R",298,"R",204,"R",94,"R",298,"R",204,"R",94,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
201539,2,3,1,3,3,1,3,3,1,"R",129,"R",20,"R",109,"R",129,"R",20,"R",109,"R",89,"R",13,"R",76,"R",71,"R",12,"R",59,"R",18,"R",1,"R",17,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
201548,1,3,1,2,3,3,1,1,3,"R",3665,"R",1555,"R",2110,"R",2666,"R",1081,"R",1585,"R",710,"R",328,"R",382,"R",710,"R",328,"R",382,"R",0,"R",0,"R",0,"R",141,"R",20,"R",651,"R",92,"R",470,"R",590,"R",480,"R",610,"R",450,"R",580,"R",21,"R",27,"R",20,"R",27,"R",21,"R",26,"A",,"A",
201645,1,1,1,1,1,4,1,1,3,"R",21733,"R",11637,"R",10096,"R",8326,"R",4269,"R",4057,"R",1282,"R",701,"R",581,"R",1282,"R",701,"R",581,"R",0,"R",0,"R",0,"R",766,"R",60,"R",760,"R",59,"R",610,"R",710,"R",660,"R",760,"R",610,"R",710,"R",29,"R",33,"R",29,"R",34,"R",29,"R",34,"R",8,"R",9
201654,1,2,1,2,1,3,1,1,3,"R",3003,"R",1329,"R",1674,"R",2237,"R",994,"R",1243,"R",787,"R",380,"R",407,"R",785,"R",380,"R",405,"R",2,"R",0,"R",2,"R",384,"R",49,"R",593,"R",75,"R",540,"R",650,"R",540,"R",650,"R",510,"R",630,"R",23,"R",29,"R",24,"R",30,"R",23,"R",28,"A",,"A",
201690,1,2,1,2,2,2,1,1,4,"R",5944,"R",2449,"R",3495,"R",2242,"R",882,"R",1360,"R",405,"R",192,"R",213,"R",401,"R",191,"R",210,"R",4,"R",1,"R",3,"R",49,"R",12,"R",359,"R",89,"R",350,"R",450,"R",340,"R",460,"A",,"A",,"R",15,"R",18,"R",13,"R",18,"R",15,"R",17,"A",,"A",
201821,1,3,1,2,3,3,1,1,3,"R",74,"R",2,"R",72,"R",56,"R",2,"R",54,"R",36,"R",1,"R",35,"R",36,"R",1,"R",35,"R",0,"R",0,"R",0,"R",2,"R",6,"R",35,"R",94,"R",420,"R",440,"R",430,"R",490,"R",440,"R",460,"R",18,"R",22,"R",16,"R",21,"R",17,"R",22,"A",,"A",
201858,1,1,1,3,1,3,1,1,1,"R",241,"R",114,"R",127,"R",141,"R",74,"R",67,"R",97,"R",52,"R",45,"R",90,"R",49,"R",41,"R",7,"R",3,"R",4,"R",27,"R",28,"R",76,"R",78,"R",425,"R",565,"R",395,"R",550,"R",405,"R",545,"R",17,"R",24,"R",16,"R",24,"R",17,"R",24,"A",,"A",
201885,1,2,1,1,1,3,1,1,3,"R",16689,"R",8318,"R",8371,"R",12647,"R",6323,"R",6324,"R",4618,"R",2445,"R",2173,"R",4566,"R",2439,"R",2127,"R",52,"R",6,"R",46,"R",1194,"R",26,"R",4181,"R",91,"R",510,"R",630,"R",530,"R",660,"R",490,"R",610,"R",23,"R",28,"R",22,"R",28,"R",23,"R",28,"R",7,"R",8
201964,1,3,1,3,1,3,1,1,3,"R",844,"R",351,"R",493,"R",552,"R",223,"R",329,"R",350,"R",133,"R",217,"R",348,"R",133,"R",215,"R",2,"R",0,"R",2,"R",0,"R",0,"R",132,"R",38,"A",,"A",,"A",,"A",,"A",,"A",,"R",17,"R",22,"R",17,"R",22,"R",17,"R",22,"A",,"A",
202046,1,2,1,3,1,1,1,1,4,"R",715,"R",275,"R",440,"R",479,"R",176,"R",303,"R",139,"R",59,"R",80,"R",139,"R",59,"R",80,"R",0,"R",0,"R",0,"R",64,"R",46,"R",85,"R",61,"R",470,"R",620,"R",440,"R",560,"R",440,"R",570,"R",19,"R",26,"R",19,"R",26,"R",18,"R",24,"A",,"A",
202073,2,2,1,2,1,1,2,1,3,"R",458,"R",227,"R",231,"R",201,"R",102,"R",99,"R",60,"R",32,"R",28,"R",60,"R",32,"R",28,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
202134,1,2,1,1,3,3,1,1,3,"R",5002,"R",2164,"R",2838,"R",4212,"R",1821,"R",2391,"R",1590,"R",744,"R",846,"R",1561,"R",730,"R",831,"R",29,"R",14,"R",15,"R",275,"R",17,"R",1447,"R",91,"R",440,"R",590,"R",460,"R",580,"R",440,"R",550,"R",19,"R",24,"R",18,"R",24,"R",17,"R",25,"R",6,"R",8
202170,1,3,1,3,1,1,1,1,3,"R",660,"R",194,"R",464,"R",585,"R",170,"R",414,"R",298,"R",81,"R",167,"R",298,"R",81,"R",167,"R",0,"R",0,"R",0,"R",56,"R",19,"R",184,"R",62,"R",500,"R",610,"R",480,"R",590,"R",460,"R",580,"R",19,"R",25,"R",19,"R",26,"R",17,"R",24,"R",6,"R",8
202480,1,2,1,1,1,3,1,1,3,"R",16976,"R",8780,"R",8196,"R",10018,"R",4969,"R",5049,"R",2173,"R",1023,"R",1150,"R",2172,"R",1022,"R",1150,"R",1,"R",1,"R",0,"R",371,"R",17,"R",1643,"R",76,"R",510,"R",610,"R",530,"R",640,"R",510,"R",610,"R",24,"R",29,"R",24,"R",30,"R",24,"R",29,"A",,"A",
202514,1,2,1,2,3,3,1,1,3,"R",1671,"R",1013,"R",658,"R",1081,"R",622,"R",459,"R",233,"R",141,"R",92,"R",233,"R",141,"R",92,"R",0,"R",0,"R",0,"R",53,"R",23,"R",202,"R",87,"R",400,"R",520,"R",400,"R",520,"A",,"A",,"R",18,"R",24,"R",16,"R",23,"R",17,"R",24,"A",,"A",
202523,1,2,1,1,1,2,2,1,3,"R",4468,"R",2200,"R",2268,"R",2481,"R",1040,"R",1441,"R",609,"R",275,"R",334,"R",609,"R",275,"R",334,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
202763,1,2,1,2,1,3,1,2,3,"R",2715,"R",910,"R",1805,"R",1954,"R",602,"R",1352,"R",619,"R",190,"R",429,"R",619,"R",190,"R",429,"A",,"A",,"A",,"R",154,"R",25,"R",465,"R",75,"R",470,"R",560,"R",470,"R",480,"R",470,"R",480,"R",20,"R",25,"R",20,"R",25,"R",20,"R",25,"A",,"A",
202903,2,2,1,3,1,3,2,2,3,"R",51,"R",25,"R",26,"R",51,"R",25,"R",26,"R",43,"R",22,"R",21,"R",40,"R",19,"R",21,"R",3,"R",3,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
202912,1,3,1,2,3,3,1,1,3,"R",52,"R",5,"R",47,"R",41,"R",2,"R",39,"R",16,"R",2,"R",14,"R",13,"R",2,"R",11,"R",3,"R",0,"R",3,"R",0,"R",0,"R",16,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",20,"R",17,"R",21,"R",17,"R",20,"A",,"A",
202985,3,3,1,3,3,3,3,3,1,"R",15,"R",2,"R",13,"R",10,"R",1,"R",9,"R",10,"R",1,"R",9,"R",10,"R",1,"R",9,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
203030,3,3,1,3,3,1,3,3,1,"R",65,"R",20,"R",45,"R",55,"R",15,"R",40,"R",32,"R",5,"R",27,"R",31,"R",5,"R",26,"R",1,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
203085,1,3,1,2,1,3,1,2,3,"R",1616,"R",986,"R",630,"R",1213,"R",709,"R",504,"R",370,"R",218,"R",152,"R",369,"R",217,"R",152,"R",1,"R",1,"R",0,"R",45,"R",12,"R",352,"R",95,"R",430,"R",550,"R",460,"R",560,"A",,"A",,"R",19,"R",25,"R",18,"R",24,"R",18,"R",25,"A",,"A",
203128,1,2,1,2,1,3,1,1,3,"R",2136,"R",1155,"R",981,"R",1326,"R",688,"R",638,"R",276,"R",153,"R",123,"R",274,"R",153,"R",121,"R",2,"Z",0,"R",2,"R",43,"R",16,"R",249,"R",90,"R",430,"R",530,"R",420,"R",560,"R",390,"R",520,"R",18,"R",25,"R",17,"R",24,"R",17,"R",24,"A",,"A",
203313,3,3,1,3,3,3,3,1,3,"R",152,"R",83,"R",69,"R",118,"R",70,"R",48,"R",57,"R",36,"R",21,"R",52,"R",33,"R",19,"R",5,"R",3,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
203368,1,3,1,2,1,3,1,2,3,"R",3873,"R",2003,"R",1870,"R",3211,"R",1614,"R",1597,"R",799,"R",419,"R",380,"R",798,"R",419,"R",379,"R",1,"R",0,"R",1,"R",361,"R",45,"R",633,"R",79,"R",500,"R",590,"R",500,"R",610,"R",480,"R",590,"R",22,"R",27,"R",21,"R",27,"R",21,"R",27,"A",,"A",
203386,2,3,2,2,3,1,3,2,1,"R",149,"R",13,"R",136,"R",133,"R",12,"R",121,"R",104,"R",10,"R",94,"R",104,"R",10,"R",94,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
203438,3,3,1,3,1,1,3,3,3,"R",36,"R",2,"R",34,"R",35,"R",2,"R",33,"R",30,"R",1,"R",29,"R",12,"R",0,"R",12,"R",18,"R",1,"R",17,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
203517,1,3,1,2,3,3,1,2,3,"R",16125,"R",6180,"R",9945,"R",13607,"R",5054,"R",8553,"R",4272,"R",1545,"R",2727,"R",4238,"R",1529,"R",2709,"R",34,"R",16,"R",18,"R",978,"R",23,"R",3708,"R",87,"R",470,"R",580,"R",470,"R",580,"R",460,"R",560,"R",20,"R",25,"R",19,"R",25,"R",20,"R",25,"R",6,"R",8
203535,1,3,1,1,1,3,1,1,3,"R",6635,"R",2534,"R",4101,"R",1663,"R",689,"R",964,"R",450,"R",196,"R",252,"R",448,"R",196,"R",250,"R",2,"R",0,"R",2,"R",278,"R",62,"R",239,"R",53,"R",620,"R",730,"R",610,"R",690,"R",620,"R",720,"R",28,"R",32,"R",28,"R",34,"R",26,"R",30,"R",8,"R",9
203544,1,2,3,3,3,3,2,1,3,"R",59,"R",12,"R",47,"R",58,"R",12,"R",46,"R",52,"R",10,"R",42,"R",46,"R",9,"R",37,"R",6,"R",1,"R",5,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
203580,1,2,1,2,1,2,1,1,3,"R",891,"R",479,"R",412,"R",618,"R",311,"R",307,"R",186,"R",107,"R",79,"R",186,"R",107,"R",79,"A",,"A",,"A",,"R",51,"R",27,"R",161,"R",87,"R",395,"R",535,"R",435,"R",540,"R",390,"R",515,"R",18,"R",23,"R",17,"R",24,"R",17,"R",22,"A",,"A",
203757,1,3,1,2,3,3,1,1,3,"R",1024,"R",322,"R",702,"R",661,"R",224,"R",437,"R",161,"R",58,"R",103,"R",154,"R",55,"R",99,"R",7,"R",3,"R",4,"R",0,"R",0,"R",129,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",22,"R",15,"R",21,"R",17,"R",22,"A",,"A",
203775,1,2,1,1,3,3,1,1,3,"R",1327,"R",570,"R",757,"R",952,"R",391,"R",561,"R",314,"R",138,"R",176,"R",311,"R",137,"R",174,"R",3,"R",1,"R",2,"R",54,"R",17,"R",286,"R",91,"R",430,"R",570,"R",473,"R",570,"A",,"A",,"R",20,"R",25,"R",19,"R",25,"R",19,"R",26,"A",,"A",
203845,1,2,1,1,1,2,1,1,3,"R",3464,"R",1952,"R",1512,"R",2406,"R",1314,"R",1092,"R",357,"R",228,"R",129,"R",357,"R",228,"R",129,"A",,"A",,"A",,"R",109,"R",31,"R",277,"R",78,"A",,"A",,"R",520,"R",620,"R",490,"R",610,"R",21,"R",27,"R",21,"R",26,"R",21,"R",27,"A",,"A",
203960,1,3,1,2,3,3,2,1,3,"R",135,"R",12,"R",123,"R",77,"R",8,"R",69,"R",42,"R",2,"R",40,"R",34,"R",1,"R",33,"R",8,"R",1,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
204024,1,1,1,1,2,3,1,1,3,"R",25301,"R",12409,"R",12892,"R",16657,"R",7946,"R",8711,"R",3644,"R",1776,"R",1868,"R",3641,"R",1775,"R",1866,"R",3,"R",1,"R",2,"R",1030,"R",28,"R",3017,"R",83,"R",550,"R",650,"R",570,"R",680,"A",,"A",,"R",25,"R",30,"R",25,"R",32,"R",25,"R",29,"A",,"A",
204176,1,2,1,1,3,3,1,1,3,"R",180,"R",20,"R",160,"R",133,"R",13,"R",120,"R",83,"R",12,"R",71,"R",79,"R",12,"R",67,"R",4,"R",0,"R",4,"Z",0,"B",,"R",83,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",20,"R",24,"R",20,"R",25,"R",20,"R",24,"A",,"A",
204185,1,1,1,1,1,3,1,1,3,"R",2529,"R",1551,"R",978,"R",1860,"R",1047,"R",813,"R",635,"R",349,"R",286,"R",635,"R",349,"R",286,"A",,"A",,"A",,"R",158,"R",25,"R",568,"R",89,"R",440,"R",550,"R",450,"R",580,"A",,"A",,"R",21,"R",25,"R",19,"R",25,"R",20,"R",26,"A",,"A",
204194,1,2,1,2,1,3,1,1,3,"R",1020,"R",363,"R",657,"R",775,"R",273,"R",502,"R",311,"R",117,"R",194,"R",311,"R",117,"R",194,"R",0,"R",0,"R",0,"R",22,"R",7,"R",298,"R",96,"R",450,"R",540,"R",450,"R",530,"A",,"A",,"R",20,"R",25,"R",20,"R",26,"R",18,"R",25,"A",,"A",
204200,1,3,1,1,3,3,1,1,3,"R",1010,"R",583,"R",427,"R",885,"R",481,"R",404,"R",297,"R",156,"R",141,"R",292,"R",156,"R",136,"R",5,"R",0,"R",5,"R",74,"R",25,"R",266,"R",90,"R",440,"R",560,"R",420,"R",550,"A",,"A",,"R",19,"R",24,"R",17,"R",23,"R",17,"R",24,"A",,"A",
204264,1,2,1,1,1,3,1,1,3,"R",2012,"R",1091,"R",921,"R",1538,"R",765,"R",773,"R",384,"R",189,"R",195,"R",384,"R",189,"R",195,"R",0,"R",0,"R",0,"R",43,"R",11,"R",352,"R",92,"R",410,"R",570,"R",410,"R",610,"R",410,"R",550,"R",19,"R",24,"R",17,"R",24,"R",18,"R",25,"R",6,"R",8
204468,1,2,1,2,2,3,1,1,3,"R",2219,"R",1063,"R",1156,"R",1986,"R",937,"R",1049,"R",338,"R",203,"R",135,"R",336,"R",202,"R",134,"R",2,"R",1,"R",1,"R",68,"R",20,"R",289,"R",86,"R",390,"R",480,"R",390,"R",500,"A",,"A",,"R",18,"R",22,"R",16,"R",21,"R",17,"R",23,"A",,"A",
204501,1,3,1,1,1,3,1,2,3,"R",7227,"R",2973,"R",4254,"R",2365,"R",977,"R",1388,"R",797,"R",338,"R",459,"R",797,"R",338,"R",459,"A",,"A",,"A",,"R",567,"R",71,"R",344,"R",43,"R",640,"R",730,"R",620,"R",720,"R",640,"R",730,"R",28,"R",32,"R",29,"R",34,"R",27,"R",32,"A",,"A",
204617,1,2,1,2,3,3,1,1,3,"R",2317,"R",1164,"R",1153,"R",1079,"R",554,"R",525,"R",228,"R",129,"R",99,"R",226,"R",129,"R",97,"R",2,"R",0,"R",2,"R",19,"R",8,"R",214,"R",94,"R",410,"R",520,"R",430,"R",540,"R",410,"R",490,"R",19,"R",24,"R",20,"R",31,"R",19,"R",25,"A",,"A",
204635,1,1,1,1,1,2,1,1,4,"R",3337,"R",1721,"R",1616,"R",2289,"R",1101,"R",1188,"R",628,"R",316,"R",312,"R",628,"R",316,"R",312,"A",,"A",,"A",,"R",133,"R",21,"R",599,"R",95,"R",520,"R",620,"R",530,"R",650,"R",510,"R",600,"R",23,"R",29,"R",22,"R",29,"R",24,"R",29,"A",,"A",
204796,2,1,1,1,1,3,1,1,3,"R",36788,"R",18622,"R",18166,"R",19484,"R",9585,"R",9899,"R",7079,"R",3547,"R",3532,"R",7070,"R",3542,"R",3528,"R",9,"R",5,"R",4,"R",2573,"R",36,"R",5900,"R",83,"R",540,"R",660,"R",620,"R",730,"R",560,"R",660,"R",27,"R",31,"R",26,"R",32,"R",26,"R",31,"R",8,"R",9
204857,1,2,1,1,2,3,1,1,3,"R",20934,"R",9770,"R",11164,"R",15548,"R",7044,"R",8504,"R",4377,"R",1974,"R",2403,"R",4366,"R",1967,"R",2399,"R",11,"R",7,"R",4,"R",1022,"R",23,"R",3985,"R",91,"R",490,"R",600,"R",490,"R",600,"R",470,"R",580,"R",22,"R",26,"R",21,"R",26,"R",20,"R",26,"R",7,"R",8
204893,3,3,1,2,3,3,1,3,1,"R",1,"R",0,"R",1,"R",1,"A",,"R",1,"R",1,"A",,"R",1,"R",1,"A",,"R",1,"A",,"A",,"A",,"R",1,"R",100,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
204909,1,2,1,1,1,2,2,1,3,"R",3981,"R",1937,"R",2044,"R",2958,"R",1379,"R",1579,"R",458,"R",209,"R",249,"R",458,"R",209,"R",249,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
204936,2,2,1,2,1,2,1,1,3,"R",2584,"R",1001,"R",1583,"R",1946,"R",730,"R",1216,"R",563,"R",231,"R",332,"R",560,"R",230,"R",330,"R",3,"R",1,"R",2,"R",116,"R",21,"R",530,"R",94,"R",498,"R",610,"R",500,"R",620,"R",480,"R",590,"R",21,"R",26,"R",20,"R",26,"R",20,"R",26,"A",,"A",
204981,3,3,1,3,1,1,3,3,1,"R",28,"R",7,"R",21,"R",28,"R",7,"R",21,"R",26,"R",6,"R",20,"R",3,"R",0,"R",3,"R",23,"R",6,"R",17,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
205027,1,2,1,3,1,3,1,1,4,"R",17,"R",16,"R",0,"R",16,"R",14,"A",,"R",14,"R",14,"A",,"R",14,"R",14,"A",,"A",,"A",,"A",,"R",10,"R",71,"R",5,"R",36,"R",594,"R",693,"R",623,"R",685,"A",,"A",,"R",24,"R",31,"R",24,"R",31,"R",25,"R",31,"A",,"A",
205054,2,2,2,2,2,2,3,3,1,"R",71,"R",7,"R",64,"R",57,"R",6,"R",51,"R",31,"R",2,"R",29,"R",31,"R",2,"R",29,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
205124,3,3,2,3,1,1,3,3,3,"R",15,"R",15,"R",0,"R",12,"R",12,"A",,"R",12,"R",12,"A",,"R",12,"R",12,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
205391,1,2,1,2,2,1,2,2,3,"R",335,"R",100,"R",235,"R",220,"R",57,"R",163,"R",79,"R",26,"R",52,"R",79,"R",26,"R",52,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
205957,1,3,1,1,3,3,1,1,3,"R",1812,"R",666,"R",1146,"R",1412,"R",529,"R",883,"R",464,"R",187,"R",277,"R",463,"R",187,"R",276,"R",1,"R",0,"R",1,"R",231,"R",50,"R",244,"R",53,"R",550,"R",650,"R",520,"R",640,"A",,"A",,"R",23,"R",29,"R",23,"R",32,"R",21,"R",27,"A",,"A",
206048,1,2,1,2,2,3,2,2,4,"R",4384,"R",2203,"R",2181,"R",2384,"R",1193,"R",1191,"R",498,"R",207,"R",288,"R",495,"R",206,"R",286,"R",3,"R",1,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
206084,1,3,1,1,3,3,1,1,3,"R",10394,"R",4851,"R",5543,"R",9846,"R",4606,"R",5240,"R",3436,"R",1696,"R",1740,"R",3359,"R",1653,"R",1706,"R",77,"R",43,"R",34,"R",362,"R",11,"R",3180,"R",93,"R",440,"R",575,"R",460,"R",610,"R",420,"R",550,"R",19,"R",25,"R",18,"R",26,"R",18,"R",25,"R",6,"R",8
206349,1,3,1,2,2,3,1,1,3,"R",374,"R",21,"R",353,"R",245,"R",9,"R",236,"R",92,"R",3,"R",89,"R",92,"R",3,"R",89,"R",0,"R",0,"R",0,"R",21,"R",23,"R",81,"R",88,"R",440,"R",580,"R",450,"R",590,"R",400,"R",570,"R",18,"R",25,"R",17,"R",24,"R",17,"R",24,"R",6,"R",8
206394,2,3,1,3,1,1,3,2,1,"R",46,"R",11,"R",35,"R",46,"R",11,"R",35,"R",31,"R",8,"R",23,"R",26,"R",6,"R",20,"R",5,"R",2,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
206437,1,3,1,2,2,3,1,1,3,"R",1480,"R",655,"R",825,"R",1194,"R",486,"R",708,"R",447,"R",194,"R",253,"R",447,"R",194,"R",253,"R",0,"R",0,"R",0,"R",77,"R",17,"R",404,"R",90,"R",440,"R",550,"R",460,"R",560,"A",,"A",,"R",20,"R",25,"R",19,"R",25,"R",18,"R",25,"A",,"A",
206491,1,1,1,2,1,3,1,1,3,"R",1284,"R",488,"R",755,"R",482,"R",185,"R",284,"R",32,"R",18,"R",13,"R",32,"R",18,"R",13,"A",,"A",,"A",,"R",2,"R",6,"R",30,"R",94,"B",,"B",,"B",,"B",,"B",,"B",,"R",13,"R",17,"R",10,"R",17,"R",15,"R",16,"A",,"A",
206507,1,3,1,2,2,3,1,1,3,"R",2029,"R",879,"R",1150,"R",1935,"R",819,"R",1116,"R",383,"R",186,"R",197,"R",383,"R",186,"R",197,"R",0,"Z",0,"Z",0,"R",49,"R",13,"R",358,"R",93,"A",,"A",,"R",420,"R",530,"A",,"A",,"R",18,"R",23,"R",19,"R",24,"R",18,"R",24,"A",,"A",
206525,1,2,1,2,2,4,3,1,3,"R",4850,"R",2095,"R",2755,"R",4432,"R",1801,"R",2631,"R",516,"R",231,"R",285,"R",516,"R",231,"R",285,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
206589,2,2,1,1,1,2,1,1,3,"R",5497,"R",2513,"R",2984,"R",3248,"R",1429,"R",1819,"R",547,"R",256,"R",291,"R",547,"R",256,"R",291,"A",,"A",,"A",,"R",287,"R",52,"R",346,"R",63,"R",540,"R",650,"R",560,"R",670,"R",540,"R",650,"R",25,"R",30,"R",25,"R",31,"R",24,"R",29,"R",7,"R",9
206622,1,2,1,2,1,3,1,3,3,"R",11605,"R",5399,"R",6206,"R",8489,"R",3927,"R",4562,"R",1214,"R",566,"R",648,"R",1210,"R",565,"R",645,"R",4,"R",1,"R",3,"R",495,"R",41,"R",997,"R",82,"R",490,"R",600,"R",490,"R",600,"R",480,"R",590,"R",22,"R",27,"R",22,"R",28,"R",22,"R",27,"A",,"A",
206631,3,3,1,3,3,3,3,1,3,"R",232,"R",96,"R",136,"R",170,"R",76,"R",94,"R",88,"R",38,"R",50,"R",79,"R",36,"R",43,"R",9,"R",2,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
206695,1,2,1,1,3,3,1,1,3,"R",3784,"R",1845,"R",1939,"R",3152,"R",1502,"R",1650,"R",1776,"R",886,"R",890,"R",1715,"R",857,"R",858,"R",61,"R",29,"R",32,"R",288,"R",16,"R",1514,"R",85,"R",400,"R",550,"R",420,"R",550,"R",390,"R",530,"R",18,"R",24,"R",16,"R",24,"R",17,"R",24,"A",,"A",
206817,1,1,1,2,3,3,1,1,3,"R",2160,"R",1311,"R",849,"R",928,"R",589,"R",339,"R",215,"R",152,"R",63,"R",205,"R",150,"R",55,"R",10,"R",2,"R",8,"R",29,"R",10,"R",125,"R",45,"R",340,"R",455,"R",385,"R",470,"A",,"A",,"R",16,"R",19,"R",13,"R",19,"R",15,"R",19,"A",,"A",
206835,1,1,1,2,3,3,1,1,3,"R",2587,"R",995,"R",1592,"R",1622,"R",619,"R",1003,"R",188,"R",99,"R",89,"R",183,"R",95,"R",88,"R",5,"R",4,"R",1,"R",57,"R",30,"R",142,"R",76,"R",410,"R",540,"R",440,"R",550,"R",400,"R",520,"R",18,"R",25,"R",16,"R",24,"R",17,"R",24,"A",,"A",
206941,1,2,1,2,3,2,1,1,3,"R",4537,"R",2104,"R",2433,"R",4098,"R",1802,"R",2296,"R",2149,"R",910,"R",1239,"R",2006,"R",848,"R",1158,"R",143,"R",62,"R",81,"R",0,"Z",0,"R",1959,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",24,"R",17,"R",23,"R",18,"R",25,"A",,"A",
